,0,1,2
0,-1.7827502189,-1.95309340887,-1.61849693496
1,-18.804691272,-13.0193417549,-11.9684560458
2,-10.080955995,-14.1847681455,-9.4974447417
3,-7.14612256915,-10.3056361605,-6.78556344115
4,-6.20315404211,-8.0809935969,-5.52555869627
5,-9.48459266231,-11.0552107198,-11.9226539011
6,-8.4478939515,-9.8243777338,-9.83282481167
7,-8.01368981909,-9.82665352288,-11.5032250404
8,-7.28487974041,-8.41794650923,-9.94481098797
9,-6.46233239063,-7.73652243635,-8.59469314802
10,-5.95874578217,-6.8242109681,-10.7125576224
11,-6.48504474414,-5.83492205267,-9.1222265194
12,-7.17161714278,-7.85076028484,-10.5236552877
13,-7.24785692481,-9.11969730529,-8.71260132057
14,-6.38737921916,-8.35919657479,-7.36100852742
15,-6.06777411762,-7.51107710472,-5.80260335111
16,-5.51779226229,-7.65184138617,-4.36266711646
17,-4.66902305991,-6.69506318192,-4.21184200899
18,-7.47177683993,-8.31898487515,-8.57319398939
19,-7.06963044986,-8.12196725336,-7.08160053063
20,-7.17544057667,-7.22562430235,-6.88054690466
21,-7.47278895637,-7.44024596063,-6.20119200782
22,-9.24226011859,-9.36179672688,-8.7120597706
23,-8.51815586028,-8.38915139976,-7.31860565661
24,-7.84080113553,-7.38275571461,-5.85246031667
25,-7.70016072438,-7.2657977948,-5.12143957427
26,-6.75888245523,-7.22941384023,-4.57929986598
27,-5.77815858746,-6.45389259437,-4.00809894022
28,-5.19999021742,-5.569939384,-3.4381685002
29,-4.89505446254,-6.03059790707,-3.15109466934
30,-4.31693745542,-5.39372963594,-5.41216737557
31,-4.69085452532,-5.3896589036,-4.54521669565
32,-4.01273134319,-4.69501584388,-3.52621029451
33,-5.19724711993,-4.45778246831,-3.65603994226
34,-4.82448891987,-4.42085510456,-3.78569761957
35,-4.20743499918,-3.82918596158,-3.9147191525
36,-3.67836493432,-3.17351779926,-3.56424496826
37,-4.45603219177,-3.49776123212,-4.76458016951
38,-6.61568412803,-4.9416008583,-6.47558878696
39,-6.50620313737,-6.01734122623,-6.95832746893
40,-7.60170547768,-6.29683274787,-7.02069266574
41,-6.8076265366,-5.64576141634,-6.10960779831
42,-6.21118420617,-4.92642221514,-4.71393452371
43,-5.44423521922,-4.25613749744,-3.8066476861
44,-5.2517821126,-3.59119530473,-5.18593930198
45,-4.90612177984,-3.94802228071,-6.18673124882
46,-4.57715008909,-3.57095668581,-6.44439991974
47,-6.0873182544,-5.29783678958,-9.34585958204
48,-6.16867492412,-5.73131706111,-9.38904050835
49,-5.64611925554,-6.37963478395,-9.64513351905
50,-4.90263937316,-5.76182049793,-7.78168375442
51,-7.02185630697,-6.62786876193,-7.15327503237
52,-7.11982820173,-10.3829046305,-12.1839912342
53,-6.8969968864,-10.5946493787,-10.6890064086
54,-6.19820940004,-9.64917083524,-8.56284374352
55,-7.51615493649,-9.07615679826,-12.6724037499
56,-7.72777931575,-9.50469241657,-11.4914522612
57,-7.63375592258,-8.72638463167,-9.29834606993
58,-8.0109111426,-8.06691693787,-11.0221427078
59,-7.56849150918,-8.92729621384,-10.0348958034
60,-6.73442040774,-7.80569933081,-7.5891743213
61,-8.24304745516,-10.6536270879,-18.3729230161
62,-7.78165859904,-9.96758778538,-16.4239664157
63,-16.9113765514,-17.9375201428,-22.6141895908
64,-16.0139558101,-16.2261795597,-23.9905289987
65,-15.1602314657,-14.8355985549,-19.5695828353
66,-13.9315137396,-12.8189173306,-15.1059747659
67,-12.0319592466,-12.4436560902,-11.0904223173
68,-10.654741137,-10.6143656963,-9.18530788958
69,-9.00611427098,-9.9926277104,-8.42581848378
70,-8.22201497052,-8.63772817167,-6.30009361101
71,-6.95189703374,-8.84737139616,-5.13500641679
72,-5.75699236589,-7.67986400496,-7.98982082396
73,-7.72819315369,-6.56239891567,-9.29215850869
74,-10.2583147939,-7.94141549549,-13.921191054
75,-13.8234792389,-10.4573365425,-13.8191541722
76,-14.4899461088,-10.8387927749,-19.2717978465
77,-13.05038786,-9.70464659691,-16.0706698218
78,-11.5633245345,-8.55929975011,-12.4478977647
79,-10.527301215,-7.55712150828,-9.33218404023
80,-8.93918872489,-8.64347204317,-10.8805845267
81,-8.74349875737,-8.01296863782,-9.0323284347
82,-8.57342625,-7.7140886566,-6.74972730793
83,-9.41513466572,-7.56233376472,-9.35363581947
84,-9.51973023914,-7.19531769788,-8.06507576837
85,-8.41422204532,-6.76828674323,-9.35055375589
86,-7.55411825699,-6.09960211214,-9.47990285858
87,-6.59829992277,-5.2587258572,-12.027846338
88,-6.15873810945,-5.05192774552,-13.744933749
89,-11.2006639117,-9.78864711161,-14.3977582486
90,-10.0349906446,-8.97786639467,-11.5677954797
91,-10.2531740945,-8.71950954597,-10.3612264595
92,-11.8810372914,-11.2837608663,-10.3262143886
93,-11.7358540146,-10.1536692797,-11.7701043357
94,-11.3908565484,-9.9369776473,-10.4730345677
95,-10.5467674626,-8.77005031135,-8.00255372853
96,-10.2447563001,-8.57426333887,-12.19555324
97,-11.2012635717,-9.14981435576,-15.4031084508
98,-9.76437277809,-8.1697285024,-13.8710579023
99,-10.8124533626,-14.3509151155,-16.2712437855
100,-10.26955693,-13.0704145265,-15.7531823086
101,-10.0181001579,-12.4533870613,-14.2748633878
102,-8.76868790038,-11.6503470801,-12.4509227952
103,-9.67137817245,-10.4364686705,-13.0564951748
104,-9.67222096999,-9.35817386926,-21.7487972114
105,-9.14493837826,-9.56220634908,-18.3716726401
106,-8.33845007336,-8.96714516588,-16.8499746962
107,-7.21259402537,-7.98460410619,-13.0908465086
108,-8.1814351247,-7.30433226857,-9.73679973404
109,-9.14474772129,-11.0646239607,-12.0761922767
110,-8.29970132755,-9.92363530908,-10.2412927573
111,-8.67231243851,-10.4179565386,-14.1387477195
112,-7.81823816319,-9.33388624367,-14.3021250999
113,-9.81827047553,-11.3471499375,-14.5234239744
114,-11.3419525679,-14.7050345017,-14.83777795
115,-11.5015451038,-14.0557097105,-14.6318357413
116,-12.1105169789,-13.6329222593,-15.6500693658
117,-11.1779127561,-11.8599554409,-12.7149960784
118,-10.4122199319,-10.6599061113,-10.8202871413
119,-12.1452531437,-12.0433904839,-12.818896184
120,-10.8183669946,-10.635827052,-9.91468076244
121,-9.64047784591,-10.6404522279,-8.14720328327
122,-11.2472625213,-10.7358259988,-9.81187096976
123,-10.7144720827,-10.6092912935,-11.29048077
124,-9.55995881233,-9.22506211728,-9.71731840815
125,-8.64528490696,-8.8033786567,-7.56277760802
126,-12.081816183,-10.1672396565,-9.21963973111
127,-10.7568100403,-9.19742748024,-8.31462779783
128,-9.37324582064,-8.07831684313,-7.0069295623
129,-9.52675886831,-7.59126119516,-7.63729693793
130,-12.0509237063,-9.2387668132,-9.14029690998
131,-10.9469517291,-8.95729962434,-8.74090613684
132,-9.50829082201,-8.31958783312,-7.57404796279
133,-8.50632804097,-7.48706386604,-6.48265901888
134,-7.39123994362,-6.44570000615,-5.05552888921
135,-7.45693030841,-7.31259781564,-7.32353038361
136,-6.98525208776,-6.39445364899,-9.03993301846
137,-6.58415920054,-6.19268802717,-8.98955288563
138,-6.47642716375,-5.37590480931,-7.16552101117
139,-7.20633116351,-7.30479180341,-8.61148147602
140,-7.74294952884,-7.62748946576,-8.01206850569
141,-6.79036659527,-6.7662921684,-6.43655627108
142,-5.93389803349,-6.65795592728,-5.64858539699
143,-6.24158090711,-6.51701936777,-8.90221694872
144,-6.13414942009,-7.57658237206,-8.63237158947
145,-5.30681163616,-7.02114023544,-7.16156078805
146,-4.53481011787,-6.15359204679,-5.67224788841
147,-4.29140007799,-5.26830255762,-6.81262858032
148,-9.28831121595,-7.65919790661,-9.4718921937
149,-8.54563417917,-7.46639205211,-10.2775703354
150,-7.93278642568,-6.96208174308,-9.48095632903
151,-7.12168527674,-6.40042585468,-8.54228535388
152,-6.35368511446,-5.51988967199,-6.7148572584
153,-5.57101543886,-4.63648895569,-5.92470973239
154,-4.70043477109,-4.01172927805,-4.44395054873
155,-7.37962979558,-6.81916515287,-4.09648494995
156,-7.06137719899,-6.14169266088,-3.19446310072
157,-9.10713116818,-7.92948223329,-9.38437418361
158,-8.4431237215,-7.27448567213,-8.08382369128
159,-7.48268411069,-6.32938494171,-6.36734721397
160,-6.48884511713,-5.99438033279,-5.37008208397
161,-5.52055168077,-5.4307435067,-3.91985118635
162,-4.51751580112,-6.17197141027,-4.95217710746
163,-6.96654567747,-5.34163887684,-3.88993302171
164,-6.61532754256,-9.47664329484,-9.7795348696
165,-7.99289975972,-9.50947970212,-10.1103967383
166,-11.0006794827,-9.64965712043,-13.9424334567
167,-10.5508833684,-8.74017463324,-12.2190932294
168,-10.1059043413,-8.31823305313,-11.4271340319
169,-10.868448194,-11.359639072,-9.68733944337
170,-11.007315287,-10.3412400129,-10.5176088244
171,-9.78911783672,-10.9997314067,-8.34862213006
172,-10.7169962509,-10.1207941944,-7.63287505515
173,-11.5071617992,-11.9356323067,-9.46555982983
174,-11.6878904869,-11.3839947058,-9.72506250167
175,-10.4895173309,-10.1378664682,-7.74222972053
176,-9.305278335,-8.69777872652,-6.07163983744
177,-8.7185289304,-7.48627981704,-4.68606285344
178,-8.36900483948,-8.39017599505,-5.49812802117
179,-7.2253884532,-8.60294432884,-4.33735961448
180,-7.46142599182,-8.19672183495,-3.55103924644
181,-6.45864303937,-7.17303485256,-5.50227391409
182,-5.6745080621,-6.08505065101,-7.1995436166
183,-9.03605833788,-6.39473765605,-5.92097770588
184,-10.0133361096,-9.18205701119,-4.6452177708
185,-8.90583465975,-8.31689176634,-10.2935369109
186,-9.92416041387,-8.87698556322,-12.8598452062
187,-10.2399868502,-9.10004678825,-10.9737829158
188,-10.2325974188,-8.53905653028,-10.7779787535
189,-14.2903797396,-11.0643571946,-12.968374203
190,-14.9222004712,-10.0564707947,-11.2653046141
191,-13.4355966005,-10.1274591154,-9.88474187489
192,-15.6630921641,-11.571231813,-14.6928294963
193,-13.9843993443,-10.4265341976,-12.1189121427
194,-13.6704183194,-9.61881480029,-13.5907837308
195,-12.2359419104,-8.39692801106,-12.7654233127
196,-10.5851122955,-7.75349206445,-9.79455795928
197,-9.02351786883,-7.09492320887,-11.429105423
198,-8.01166967531,-6.5375233596,-9.13761798883
