Date,0,1,2
1998-10-30,5.0654248674,4.40953198652,3.92207131533
1998-11-06,-3.71176629565,-1.58106060266,-0.750673766375
1998-11-13,-4.64399868245,-3.65152129751,-10.0706846976
1998-11-20,-7.30251350149,-5.08584172335,-12.405264867
1998-11-27,0.0,1.72418064345,-5.39923513567
1998-12-04,-6.96018230941,-14.2115136316,-11.4410351178
1998-12-11,-4.25154750266,-2.49389483473,-7.79184370925
1998-12-18,4.65681654772,4.44517625708,6.02188599931
1998-12-25,-1.11846615879,-3.94139685409,-4.14309461274
1999-01-01,6.24273985802,2.48151691197,7.65222659387
1999-01-08,4.9658914367,2.42142581206,20.4794412646
1999-01-15,3.76726162992,4.67374778517,1.77219827994
1999-01-22,-2.85733724441,-3.24854551445,-6.88136439571
1999-01-29,0.632056280259,1.86921330122,0.669794868413
