,0
0,0.0
1,-0.0106568444132
2,-0.00731068224438
3,0.0943142631224
4,0.156943504396
5,0.190281806627
6,0.174776143313
7,0.160800320841
8,0.1085046732
9,0.0381250641846
10,0.0217039027095
11,0.0704469094225
12,0.09843500608
13,0.0951031551263
14,0.105533917274
15,0.208105099168
16,0.354570465961
17,0.551013345793
18,0.651907275419
19,0.645993343129
20,0.697808130662
21,0.684864095347
22,0.743896307785
23,0.668920178406
24,0.641711304339
25,0.623464112948
26,0.639687558238
27,0.734699283126
28,0.849292432106
29,0.867902667072
30,0.913193937155
31,0.88895216094
32,0.975874500077
33,1.03492633823
34,1.02086233352
35,1.02779280182
36,1.02554642693
37,0.957953864439
38,0.86138466384
39,0.814198349302
40,0.842880964954
41,0.936155145978
42,0.932049492032
43,0.843175432205
44,0.813358587191
45,0.790947034445
46,0.667942341249
47,0.583126460747
48,0.59455704223
49,0.495319171647
50,0.406571667806
51,0.32552917482
52,0.263019636673
53,0.201471994101
54,0.195054869969
55,0.055870662402
56,-0.0657861580267
57,-0.174118642883
58,-0.272159840946
59,-0.288526237394
60,-0.284087949207
61,-0.297722954356
62,-0.382547150677
63,-0.39332619074
64,-0.428062462933
65,-0.444103847931
66,-0.39839240574
67,-0.351759520233
68,-0.315687484864
69,-0.21953994652
70,-0.24966867057
71,-0.210562706335
72,-0.168001038015
73,-0.175897036809
74,-0.267745861594
75,-0.318044094297
76,-0.280583236394
77,-0.225734990555
78,-0.324440431609
79,-0.41511116291
80,-0.440598439556
81,-0.548169149064
82,-0.6586912397
83,-0.672812804324
84,-0.753085639282
85,-0.80040239759
86,-0.815485521808
87,-0.853216868672
88,-0.762661920588
89,-0.757738391735
90,-0.679348595596
91,-0.591481842161
92,-0.569793070358
93,-0.562120496497
94,-0.500642667255
95,-0.493488488915
96,-0.45518659965
97,-0.341474795906
98,-0.276292908277
99,-0.237240640312
100,-0.303812268226
101,-0.215083837341
102,-0.14317826117
103,-0.122102812081
104,-0.130078523913
105,-0.0630937767814
106,0.0126691878957
107,0.126602798106
108,0.139267840174
109,0.169681885644
110,0.195766041944
111,0.179864938351
112,0.207924888865
