,0
0,0.0
1,-0.0179326607941
2,0.0607885638403
3,0.10726858714
4,0.140761143843
5,0.153459575247
6,0.170957961613
7,0.144279449283
8,0.100334032982
9,0.0380928541983
10,0.0698499576978
11,0.106156089972
12,0.141230484468
13,0.109043584342
14,0.122445189317
15,0.153954037551
16,0.263132400822
17,0.33791452574
18,0.353147443454
19,0.358552554935
20,0.358918451937
21,0.368564055364
22,0.320008883271
23,0.30442693831
24,0.298040564048
25,0.332304972553
26,0.375345886211
27,0.386519994222
28,0.467060685763
29,0.499076151822
30,0.535911435539
31,0.563918816789
32,0.592326105972
33,0.633224339999
34,0.656100865914
35,0.647856634621
36,0.649902958648
37,0.642798579646
38,0.530137313793
39,0.493115602903
40,0.452162583166
41,0.452751429234
42,0.450253712434
43,0.376732828324
44,0.395771039719
45,0.425736299671
46,0.297309489043
47,0.29128174465
48,0.290172241528
49,0.321736950676
50,0.264601159777
51,0.2151710425
52,0.222725936038
53,0.220877823849
54,0.178968382084
55,0.121406005455
56,0.0349200522109
57,-0.0346277914114
58,-0.0527001633676
59,-0.0938000555725
60,-0.0803952458536
61,-0.0792792220463
62,-0.120589982007
63,-0.137015555674
64,-0.147687107226
65,-0.172826725556
66,-0.193690451451
67,-0.20063034808
68,-0.144902102368
69,-0.108524197217
70,-0.151355576033
71,-0.197619719614
72,-0.204823823941
73,-0.23136157194
74,-0.307961514537
75,-0.326098728701
76,-0.321783586611
77,-0.309790540533
78,-0.366324380845
79,-0.348293026528
80,-0.412344642281
81,-0.439908908762
82,-0.465581924749
83,-0.549933512692
84,-0.665387014833
85,-0.680110201308
86,-0.736974848215
87,-0.776853858884
88,-0.775258230223
89,-0.792704534771
90,-0.698309777648
91,-0.725475713695
92,-0.74496485035
93,-0.614007146292
94,-0.60465407638
95,-0.556862677525
96,-0.489832620991
97,-0.443701715865
98,-0.434513453166
99,-0.377496016585
100,-0.367809494484
101,-0.410778332564
102,-0.409002060641
103,-0.377842284576
104,-0.325529338324
105,-0.252608215945
106,-0.215505767005
107,-0.159167539155
108,-0.157064302973
109,-0.0681174156
110,-0.0319683782369
111,-0.011553319334
112,0.0127376268146
113,0.094516291662
114,0.140514492136
115,0.12150082929
116,0.119381399339
117,0.0874455403291
118,0.0917970419377
119,0.0790463942045
120,0.0359477699826
121,0.0530158555889
122,-0.000288477210505
123,-0.0344925920561
124,-0.000905903879661
125,0.02819584383
126,0.0356456686011
127,0.110897859737
128,0.153714402095
129,0.197531305242
130,0.155903758051
131,0.214943303633
132,0.271484834137
133,0.267249251708
134,0.312278104832
135,0.311930242885
136,0.26755851875
137,0.296006524806
138,0.361149803318
139,0.40663769884
140,0.440872294883
141,0.469522956198
142,0.454757689903
143,0.474933566711
144,0.468389499497
145,0.530311009478
146,0.621501026873
147,0.687777242292
148,0.738912586013
149,0.677966861246
150,0.644633398725
151,0.578955279735
152,0.471436092428
153,0.426790238489
154,0.306265535563
155,0.227130744445
156,0.170195237027
157,0.212745714465
158,0.244450889301
159,0.298618797456
160,0.240594630311
161,0.241178933588
162,0.259244500019
163,0.359420208886
164,0.374912812933
165,0.412891249979
166,0.47337217681
167,0.58958647373
168,0.633251239975
169,0.636409444031
170,0.571110794698
171,0.511619559723
172,0.447931072664
173,0.416621913764
174,0.419763674519
175,0.444891088261
176,0.437130965427
177,0.424551515149
178,0.421859935644
179,0.373402217759
180,0.357573718723
181,0.34657820858
182,0.357987139412
183,0.313162324406
184,0.414981611474
185,0.484329491846
186,0.584353377991
187,0.663052279326
188,0.677743910252
189,0.665063016961
190,0.630762919273
191,0.632727887221
192,0.581400463294
193,0.582637404842
194,0.583776782267
195,0.683838198848
196,0.778880264254
197,0.749666188414
198,0.741876163914
199,0.766728503856
200,0.759234165383
201,0.731444802305
202,0.693263738244
203,0.626971289857
204,0.637978798042
205,0.671496275685
206,0.760140281187
207,0.880041317317
208,0.962985718379
209,0.991677767292
210,1.07907800885
211,1.05104546746
212,1.08352975071
