,xhats,xhatf,llt
49,0.31973023782563026,0.5276660383440447,-1.2372542163324871
50,0.2069672657117831,0.5643287898097493,-0.8581807030052158
51,0.10944937293633532,0.382882754276868,-1.3312990420640585
52,0.08842434085648425,0.3791145557520563,-0.8464177450830999
53,0.05022951343699782,0.2537591376443114,-1.1086123038393056
54,0.04632483891906641,0.46953915988911865,-1.011354709491056
55,-0.0606635289667123,0.4707892611754031,-0.9488757646108681
56,-0.17318957835777224,0.3070804109581309,-1.359586156270833
57,-0.1897146991992458,0.1440187050921906,-1.3749521067766413
58,-0.2363144035400727,0.09527592412762652,-1.0929091226605188
59,-0.24009648259287977,0.019296066331730154,-1.0112638790168669
60,-0.27632045974466124,0.07794766681833495,-0.956000462286223
61,-0.3495191808821358,-0.03628751485354753,-1.164748436026409
62,-0.3252050113060941,0.010088024128087951,-0.9859771715927979
63,-0.4176682662191276,0.03624619586015575,-1.046456568072819
64,-0.4437167434880107,-0.15543189119515644,-1.153396655103136
65,-0.45836202824393796,-0.3116518059011992,-1.105331804232545
66,-0.45539554020966655,-0.27447482332231654,-0.992992234004932
67,-0.3567589419988035,-0.41788886312293644,-1.0188314199259558
68,-0.32345389468952496,-0.2852422919732324,-1.0052289168251143
69,-0.2866513212842241,0.02487021257725302,-1.8930170217395776
70,-0.3047648888658307,-0.13709891718277356,-1.156879030756068
71,-0.3133305656624441,-0.20936190192744586,-1.0815715794026044
72,-0.2756175842009334,-0.34539581463752006,-1.0434144863676682
73,-0.18499081003888335,-0.01293023721009711,-1.6115998095951127
74,-0.2825680061472352,-0.1915256557055547,-1.2019955277067282
75,-0.3042358943928047,-0.2005961195715651,-0.9947055936036451
76,-0.2681719434784002,-0.16860092370268343,-0.9932183368084493
77,-0.28270280934184183,0.14156039693944783,-1.5427434083107965
78,-0.33589717454441576,0.050725726422260094,-1.1139710856275986
79,-0.33761348197803526,-0.059049412823762595,-1.089809421084662
80,-0.39316431004598734,-0.08210886216343663,-1.0279873941945574
81,-0.43687377313900866,0.06717224115867092,-0.9423080725163304
82,-0.5433808220483148,-0.1070907540200052,-1.2599025352311148
83,-0.5898105254230126,-0.20010148896901367,-1.0136786623525857
84,-0.5959982946830702,-0.28556331759744746,-1.0313120035512657
85,-0.6751412267789725,-0.31266368633498065,-1.0322377051855156
86,-0.6542286540588493,-0.30244658181632283,-0.9562218601711772
87,-0.7201605729789436,-0.41255414886196806,-1.1074754109088856
88,-0.7903039776361053,-0.5069144230735201,-1.0076906746290764
89,-0.7174238060751357,-0.5721022167802217,-0.9747961570237615
90,-0.7069008391284047,-0.5723696212239506,-0.9311962400543434
91,-0.6165566801301271,-0.26126264157273776,-1.3592881344729602
92,-0.594883744273679,-0.3527360478915341,-1.0691207570350247
93,-0.5580802474800788,-0.4454203679603228,-1.0448064595478854
94,-0.5007215866755673,-0.48046817368140293,-0.9984621151924831
95,-0.5520192649446569,-0.4652835953471794,-0.9685178046630485
96,-0.5808413344384856,-0.5626469686006166,-0.9191098547677603
97,-0.5046811962093259,-0.3869213476804094,-0.9887412872188452
98,-0.5226122649884334,-0.4440561363194384,-1.0086476183772177
99,-0.5107432853827268,-0.3559384575268193,-0.9047675029316196
100,-0.4605365998131636,-0.4721836316387361,-1.0594379138519185
101,-0.45638727156476755,-0.3981814384101655,-0.9132567910446516
102,-0.3887600023303351,-0.30849785968538246,-0.9954418461854786
103,-0.39128510466554944,-0.29801763266740466,-0.9694757513187264
104,-0.40805667817807545,-0.3859440797259693,-1.1044345589165925
105,-0.31537744378935423,-0.24570970356431282,-0.997078944513226
106,-0.24613645722083174,-0.35885701846932755,-1.1061287660577186
107,-0.17495542714919474,-0.20810530055604742,-0.9950394919356711
108,-0.12576835314055973,-0.3349177212416911,-1.1378997472631465
109,0.007414084362812263,-0.2129018883412667,-0.9625043224037224
110,0.08635740001359359,0.0033976623412366597,-1.6390677741058566
111,0.125555925958846,-0.11290736538805006,-1.086259468426702
112,0.19656173002618932,-0.16470595279259626,-1.0037738479229992
113,0.24913716137918443,0.20290113808810542,-1.726996285342251
114,0.30006747092926456,0.29215092756397654,-0.92679810249113
115,0.24587361513365058,0.17011157680428388,-1.3001922507110475
116,0.3028327369713048,0.5026385036620871,-1.5624659889640107
117,0.19259158415308164,0.3430488524085259,-1.3308853167595807
118,0.12616768859792685,0.2257954189012471,-1.1243304075568483
119,0.06384409620890542,0.3292994504655897,-0.8979326343790319
120,0.0648676583740912,0.2972373536420746,-0.9930987504460607
121,0.029237061659681273,0.33614553878417397,-0.9688597817775646
122,-0.03896397971758862,0.28116237605461636,-1.0183313282298974
123,-0.06361215119558458,0.09399202865924705,-1.2898970728155197
124,-0.08675676109489788,0.043004859211776436,-1.0807957057468371
125,-0.04275727863756308,0.18042809377856966,-0.9862971877424362
126,-0.04950533324593545,0.09855190743020709,-1.1374211737169908
127,0.042201888325852546,-0.04096996739080198,-1.2352418003644186
128,0.0238586832282868,0.10776752023294625,-0.8840042300391318
129,-0.0029783444077588145,0.21608008451553173,-0.9231323902901165
130,0.054430348205933704,0.04917434416854536,-1.3043110308912649
131,0.002006325324275393,-0.046857723928974596,-1.2047054765912577
132,0.08984126777364285,0.2405964324177567,-1.1576447734340807
133,0.1846720925079327,0.14542310076462694,-1.1514579941472016
134,0.18826187243263048,0.15665172198254684,-0.8697693786733156
135,0.22181401498133013,0.3695844477540899,-1.3813127705816797
136,0.2836689032001505,0.16472140118314907,-1.3238064485723582
137,0.3216032296039085,0.11652441523465074,-0.9575549789545077
138,0.4495392320386843,0.2198766642234008,-0.8765207171570086
139,0.5137752971802138,0.36692865690919013,-0.8862134564652271
140,0.5511160882365543,0.325801837558255,-0.9483075641888066
141,0.5684355889700062,0.4998586884697408,-1.0019448576934558
142,0.47973406129455026,0.4083941049760248,-1.008085871117662
143,0.5187628065922079,0.27525145360042186,-1.2455221034700639
144,0.5753134175228485,0.16911511576405497,-1.120021073715959
145,0.6674515326067337,0.28171630589049257,-0.8800565767644324
146,0.7536761054187806,0.4530847937184894,-1.037865148058727
147,0.8304044965867398,0.37946088718627313,-1.0271433074078695
148,0.8771146131615211,0.628323086394853,-1.2848960799507996
149,0.8670186486386348,0.9333531834482236,-1.8844171728537011
150,0.8400965701215987,1.0041286633306195,-0.694315256711528
151,0.7473420374410915,1.0274616942939536,-0.6747276153141968
152,0.5719232099144433,0.9063904245925563,-0.9166463015806929
153,0.554706133915948,0.8147397670478511,-1.0364819107163097
154,0.3471677476051447,0.6417080982480963,-1.5119719322691871
155,0.28779126397138255,0.44344999171901855,-1.3563517134867897
156,0.3730252414741619,0.5159989894648886,-0.8331664347467704
157,0.32102957535233256,0.4070882538771654,-1.0661898449721052
158,0.20912621923703675,0.2882572778259207,-1.1008312969484875
159,0.15231222211688342,0.2673843569658045,-1.0323831887889856
160,0.11974596003939494,0.2607024669162472,-0.9574715497608297
161,0.1566950526337202,0.11103074242534171,-1.1741413682849497
162,0.20259913227257692,0.035894395023224224,-1.0246166400951626
163,0.22521008157820202,-0.052427940416704316,-1.0475614863994878
164,0.2734544121410757,-0.1703984525716099,-1.0807382951362818
165,0.38587588849634685,-0.017457387999129,-1.0215167721837766
166,0.4475398387785593,0.004392838333207111,-0.940485688385369
167,0.5899013466112453,0.3291165489056276,-1.6706309564857778
168,0.6830215007013206,0.5844506212395552,-1.0036429406205123
169,0.6837820965819865,0.414611449968286,-1.31245654881422
170,0.7031907682624547,0.6426920377870433,-1.63838406581071
171,0.7167181381438413,0.7760084467320169,-0.8371030938231314
172,0.6204919973015985,0.5308434663610933,-1.5406750494598054
173,0.607228409858944,0.34359237118420083,-1.2523706991115482
174,0.6229797122932105,0.27618569906068513,-1.1137881732492536
175,0.6869874154773126,0.5527656157085137,-1.1836463525777425
176,0.6975555970719495,0.4473554196301247,-1.033533628703637
177,0.7041031828597523,0.3098538733587706,-1.3097921302800772
178,0.793395478182868,0.6236773654279968,-2.4592334769681266
179,0.8190363143332068,0.6812470501194878,-0.8404765080400249
180,0.8080198334899761,0.4381719362819021,-1.4909137175744993
181,0.8204404311302711,0.7509190600508815,-1.2074749700389393
182,0.7622633290415132,0.5026666869487433,-1.5042099879561368
183,0.7427393861163246,0.40084940977377836,-1.1180746167202171
184,0.7473468898892537,0.2819687398649549,-1.0969606500983726
185,0.7810802920035642,0.15022837498225602,-1.2283639634673955
186,0.9146384923662779,0.4237551434797962,-2.0982506296547605
187,0.9590375192547653,0.6137325908005696,-1.0082798263941317
188,1.0207838767404327,0.8469646803109716,-2.2364547448827086
189,0.9806715157811625,1.0223616607909674,-1.0062378795753517
190,0.9237504951119678,0.8434073631460791,-1.4394458225418525
191,0.9352271417538768,1.0347316149614094,-1.1373339515036545
192,0.8293293608605066,0.8672466823188292,-0.962348990929577
193,0.7811815271373824,0.6852707400900631,-1.572605335970258
194,0.7480642091968898,0.49441770825343234,-1.4301768790741356
195,0.7465187761663037,0.6169544923260992,-0.8924123316576358
196,0.7263166202672948,0.7574701348657529,-0.8131197089625513
197,0.7172998522859376,0.5533872653066161,-1.5688724919232806
198,0.8280645222611185,0.625518995778177,-0.8341585413777413
199,0.8253943787965938,0.7657028935357302,-0.9092459581134964
200,0.8048959638318187,0.6942320863561742,-0.8902571090252547
201,0.7327991561204749,0.8206373121314374,-0.8467454223177233
202,0.6405245705655629,0.5922333469902367,-1.441624331677426
203,0.6133805294154305,0.37901644465880424,-1.2096261192498874
204,0.6293089325981218,0.16289591472824727,-1.3744638658880515
205,0.657068074387745,0.3476795227492494,-0.9426727930436112
206,0.6807908561605288,0.27771197419281246,-1.0400177577234917
207,0.794167593914271,0.24701625782607545,-0.9404124163084955
208,0.9124306393519661,0.2936402438934143,-0.8871819874136442
209,0.9663079809071714,0.28864253295374265,-0.9730359334120902
210,1.1581494171829887,0.5435440631681944,-2.156005384953379
211,1.2932424289020035,0.7398328318621787,-0.8950206483630705
212,1.3096415323202393,0.7924245794146294,-0.7731277456311307
213,1.3775310816349156,0.698108149353988,-0.945184210219705
214,1.4744997031955893,0.7652042929162398,-0.7864805887345696
215,1.6035159186049697,0.7720854174876739,-0.7460572609261167
216,1.6470678410555666,0.9525693892070421,-1.0223201672825066
217,1.7007243731845632,1.2041134933141446,-1.4112956200606224
218,1.7440299829044892,1.364472671511232,-0.7136531247606461
219,1.7357928744877846,1.4905628592489253,-1.8041822675966062
220,1.7453735821616487,1.4206199164158475,-0.6794578565316236
221,1.6788181624443193,1.5730644216302847,-0.775117568246448
222,1.5278130452085703,1.3131177949860366,-1.7902940088315722
223,1.5074479153660532,1.0793600705437454,-1.7053404016661364
224,1.5155897189092356,1.3030091478281287,-1.069412955501205
225,1.4652354349468109,1.3581275582861365,-0.587043932070868
226,1.3453284280627367,1.497818785140531,-0.7776022490863408
227,1.3123777574103814,1.4325843569838133,-0.621810186906254
228,1.2678654993996774,1.2350629916457132,-1.3014542929867154
229,1.15582024099666,1.0085873518491333,-1.6334576459791492
230,1.0648704372812332,0.8231098519583169,-1.0446470929368799
231,1.0786158703480981,0.7120079306425446,-1.0723827852774273
232,1.0820994407784175,0.49886415044067334,-1.360917230384291
233,1.1404381026821921,0.6871566531219042,-1.0394378399848012
234,1.2137820734652762,0.9259284587396674,-1.1910585186671199
235,1.152383035870529,1.07434115112632,-1.156674261637403
236,1.1312954277753644,0.8902560217051328,-1.2339076710584393
237,1.1267549719317338,0.8174179027206883,-0.833432662980929
238,1.1182943453635712,1.0710486370602172,-1.3735752366770049
239,0.9941472806462077,1.18772100050768,-0.8031225401601398
240,0.93789717416716,1.0296990597698383,-1.3945447843791854
241,0.9578853510466423,0.9702781147273001,-0.8243489247874081
242,0.879855181643431,1.0093625754430544,-0.6944127503071611
243,0.7996677243506007,0.772686061449545,-1.6312241236574616
244,0.7775990098658215,0.589865499959414,-1.4499746385025993
245,0.8148614686274911,0.39429597841315045,-1.4768746988123436
246,0.7612076989114794,0.38174552211639645,-0.8359889746653666
247,0.844618901440767,0.5021710292050405,-0.8340846849822388
248,0.8412961415366325,0.7148683596845786,-0.8840607301838981
249,0.7631792338497556,0.8475972907177326,-0.8403860462695878
250,0.6641395261118945,0.930581018550503,-0.8027113285663017
251,0.4769801677733499,0.7310769883361266,-1.452120416313992
252,0.48296194610016924,0.5319508247567453,-1.3750906195310293
253,0.46526426785226827,0.4023031735727094,-1.204274492556931
254,0.45104885724994864,0.5079606440775027,-0.8255593098861391
255,0.3990752567452176,0.5716418508361872,-0.8307651491104444
256,0.3101738696675023,0.4399687580743822,-1.4280120941776442
257,0.29114877116502463,0.5002559763819654,-0.8382352427917859
258,0.24958912096753647,0.36149978115199044,-1.402053897768873
259,0.2625945672054244,0.348370609542347,-0.9520106824158514
260,0.3062534857959423,0.21031438970417826,-1.2311789332425604
261,0.311515500635865,0.462187179322335,-1.1656860772752298
262,0.31029180751348023,0.32686822314941494,-1.06216832980635
263,0.3566731518244782,0.1581846300083998,-1.252395738108686
264,0.38889734968460743,0.4639798104141539,-1.1853145435840515
265,0.3515872462972836,0.3479985384066305,-1.0936506406488373
266,0.35704873482197597,0.23364684333577068,-1.2027945510402809
267,0.3523656719240121,0.43673964526704595,-0.9795388225496318
268,0.31933961087621554,0.31623553636011725,-1.262129456550908
269,0.35960654497355016,0.5601994635431367,-0.9732853969780386
270,0.3270335268875166,0.5503999919895026,-0.9145148854334
271,0.2696977064320206,0.5907603091705345,-0.8110505958837848
272,0.21468671750190715,0.5459872628746139,-0.9867144094143017
273,0.18251742469523852,0.43652935275866367,-1.058698279266638
274,0.10709429700390803,0.21333873668439854,-1.339251168798448
275,0.09212387657643589,0.13243144788168706,-1.0412764683265419
276,0.16266086250241668,-0.059481755246514556,-1.2671744801319953
277,0.1598102585084046,0.31526304008232775,-1.5856984425565388
278,0.06903271665148178,0.2657331598296496,-1.075451413534533
279,0.08966091139269063,0.3501830327552038,-0.8840644589223388
280,-0.002465635498297335,0.26385324434425445,-0.984795105525941
281,0.0024771035257753126,0.07341979170295444,-1.2468233395322548
282,-0.03960295051299475,0.03333610246419633,-1.0641762863456528
283,0.07979754284667971,0.31973488843940123,-1.292396614320337
284,0.017756899021535825,0.11654680653039814,-1.2764920481004536
285,0.017294322307578998,-0.02725859125230091,-1.1853177628120966
286,0.06288726743493768,0.25191306711854655,-2.4593161902523626
287,0.046701122966826734,0.18075435877889223,-1.0229823647889926
288,0.09587855729829714,0.0669255112002863,-1.0873988619991177
289,0.11078408998148842,0.02452656042059695,-1.085642048498503
290,0.12343607157308767,-0.13947317110215846,-1.2094359981806297
291,0.2009315326877908,-0.1039285872990149,-1.0061758176506315
292,0.1989517251112548,0.11807686507038705,-1.0687090941999777
293,0.2698079623920001,0.06507480099625373,-1.0178842458466475
294,0.29168135911594334,0.023167430225158936,-1.0345909457581781
295,0.35871786533436806,-0.13942385540564303,-1.1265884425761383
296,0.4670737435993901,-0.16565144895916473,-1.062883113864304
297,0.5804097159830381,0.16353819673990305,-1.5456384211455454
298,0.6524708195156768,0.2924065560068636,-0.9374121579814529
299,0.6979687347699967,0.6075538318780894,-1.5874589272068702
300,0.6881209683247376,0.7550920631910873,-0.8452653560973769
301,0.6322235407484517,0.6086731603389423,-1.1745859454465784
302,0.6001095497731461,0.43390914584500145,-1.3985196254487535
303,0.6440939876583167,0.5311574850473578,-0.8161793071656698
304,0.5953588157980618,0.3234923823900796,-1.436497020003312
305,0.5253972930116247,0.5109823582481647,-0.9257789758354278
306,0.49640730840632197,0.5246636395396265,-0.8380438939560433
307,0.4536261850658355,0.36674261982358314,-1.459797829742465
308,0.43202096225846814,0.3844823139392158,-0.8600788262449779
309,0.44910128841128377,0.2561208856334275,-1.3265155172010434
310,0.4207956110908547,0.4602728906194026,-1.1192415136946297
311,0.3582025316249634,0.3337528697879585,-1.3778030447807108
312,0.35864039469267184,0.22336950967722072,-1.0792339498433838
313,0.4244451810246327,0.07476461361108978,-1.134804919182086
314,0.4814250640811377,0.32351431209626247,-1.7205970385638274
315,0.47600590773444923,0.47916579061842784,-0.8673556222301366
316,0.47114402942356043,0.31466513385596934,-1.4041339112089943
317,0.5606769352947518,0.5031638245730703,-0.9178846118510151
318,0.5806587633455013,0.4884234002485849,-0.9175762202951789
319,0.5205958520615868,0.39427094992124645,-0.9923979559143774
320,0.5728647415325432,0.7187304927833056,-1.8131877031218044
321,0.4877038966616598,0.7179344719501455,-0.8407964286994929
322,0.4776712164229633,0.5206565566300272,-1.4683354672175106
323,0.5086628980369579,0.4296435336581581,-1.0232109409017554
324,0.45029330163321957,0.4264078414743081,-0.827749547606035
325,0.41654320088217267,0.243322670982261,-1.4205485299760197
326,0.4476881236750528,0.37152748904516597,-0.8570370209994547
327,0.49707250080252047,0.2572717938878861,-1.1849324016066554
328,0.5092754561690718,0.1754704905113047,-1.0391815545073673
329,0.5904264106912609,0.01677740175149612,-1.066092285211802
330,0.7953319844829149,0.2652753533079182,-1.4690354504575796
331,0.902047339684388,0.5311665748358495,-1.462983385450399
332,0.8947028812095479,0.5654086729112892,-0.818128456005792
333,1.0087630029374528,0.77129569928392,-1.0843409446946852
334,1.017268491200144,0.625532092947509,-1.1342326655487867
335,1.0844615725909228,0.7545935481532053,-0.7520016322209333
336,1.0998504747855393,0.8586935935659012,-0.7622886304766698
337,1.001482792600395,0.7102565891248224,-1.1275092252549728
338,1.0191014360270878,1.0440156706837862,-1.661265236517667
339,0.9679709702487804,1.0325713409679178,-0.629190004870491
340,0.8830040571783043,0.8557686355220324,-1.4553826954164704
341,0.8371756723438356,1.0357951396945784,-0.847479742741692
342,0.8233721374737528,0.823692999411885,-1.5096649745390645
343,0.7980665727161792,0.7309589715972711,-0.978698626017267
344,0.8836038505892959,0.6930095832355074,-0.843633754569904
345,0.9293161778563278,0.7520069612248723,-0.7600863419948727
346,0.8523261011468897,0.566204802698018,-1.3852154758545066
347,0.8260384953170131,0.7136712259381994,-1.1548549546839793
348,0.7641092061380148,0.8984446231331817,-1.2352238835664542
349,0.6623399569325636,0.715019730022824,-1.6291925184307496
350,0.6643327739066529,0.7753749405220616,-0.7366283505070319
351,0.4998708084488061,0.6706559904236824,-1.1284739396331656
352,0.4537984867211198,0.6438886351492479,-0.8924083606441231
353,0.4214849413567914,0.4914084063340187,-1.3769956770368843
354,0.2862621523924654,0.34426874238112626,-1.2236483422166247
355,0.24524496687740105,0.40601288691397613,-0.8631501945251916
356,0.19745541928520058,0.33280030863439053,-0.9430035847070801
357,0.1359725724542947,0.16422570250011426,-1.2944350166838081
358,0.17685610129272042,0.12126783397700712,-1.0001637812478243
359,0.15885230041717116,0.15660720546923912,-0.9470177044278936
360,0.1824506658198056,0.1485984745354222,-0.953097509330993
361,0.21222259217438022,0.21877529269231405,-0.9266585061144639
362,0.23746409917229752,0.07303469349350071,-1.230675939173672
363,0.3190178090416869,-0.028024694063376737,-1.1363493805685447
364,0.41646693679930413,0.19501436446778214,-1.1341868480982011
365,0.47475300315966834,0.06136130418197316,-1.2604130687915722
366,0.5358330708869651,0.3537652355908274,-1.1519952033871146
367,0.5675121029122525,0.4409850098231032,-0.8193711156293526
368,0.5478030719001926,0.5252040982901622,-0.8496425518400175
369,0.5720629361200388,0.3606736001154918,-1.2399150705554494
370,0.5865507460154796,0.5290272826835688,-0.9284464781459922
371,0.6182385794981942,0.7670319742021163,-1.728287098649444
372,0.5853898683038663,0.6213519341827561,-1.0861288056941545
373,0.4944265611544688,0.4304253739841103,-1.4073287378213264
374,0.43993202587633795,0.5343509100656997,-0.8500105962267392
375,0.3281778282336124,0.3793385208953901,-1.349289212527375
376,0.35128818240353327,0.4942354780183681,-0.8245420939472483
377,0.2832423303795496,0.4285401151524938,-1.011443273417636
378,0.2809739946505173,0.6608794855804863,-1.7021498950182643
379,0.2944231375345787,0.456836605190334,-1.4662010368386582
380,0.25202809282589306,0.3268016376094982,-1.2050047952073797
381,0.19678574707043617,0.26007300085754326,-0.9778232778851637
382,0.15633876186143061,0.2759150494824172,-0.895036052543734
383,0.1999929711142626,0.21950548987651705,-0.9794249396291121
384,0.18124851528072872,0.15970297008477666,-0.945350461721036
385,0.21421313539819564,0.13884643123032875,-1.0173885993400038
386,0.3103577100978134,0.1550853451014827,-0.9334309563039742
387,0.35103936518585216,0.34084201900985983,-0.9014673761506771
388,0.33368217866315414,0.16181154921871413,-1.1805012769321364
389,0.41777652309614216,0.3896410021285824,-1.021867957739099
390,0.39291448252034195,0.3944126910757787,-1.0215757321851964
391,0.34761920358788584,0.37034124092112086,-0.931324010763424
392,0.26486123342994566,0.44809998556232916,-0.823927034726541
393,0.18025675013372827,0.31336216601675404,-1.1502227775133917
394,0.14530773249734372,0.1806179901994056,-1.2107668964129186
395,0.14894718461159365,0.14580887384893207,-0.9894715057150272
396,0.1721654327908961,0.22607121193063318,-0.8787637996162054
397,0.17336927988510292,0.0859948010181816,-1.305752959617534
398,0.21271792354513872,0.06195127278304521,-0.9521204086699262
