,0
0,0.978556177735
1,0.957120446638
2,0.936181178291
3,0.915686061555
4,0.894370543633
5,0.872992513269
6,0.851749090451
7,0.829809570768
8,0.808842828304
9,0.78584154664
10,0.762958721135
11,0.741388685398
12,0.718712690294
13,0.694788352996
14,0.67152954364
15,0.647208026563
16,0.622414298499
17,0.598457514047
18,0.573003438251
19,0.543685077925
20,0.514091824649
21,0.483650153105
22,0.451546854596
23,0.416159340851
24,0.380582305783
25,0.337194620706
26,0.290917408832
27,0.23458151251
28,0.170064438991
29,0.977641872321
30,0.955835209917
31,0.934591115164
32,0.91239068682
33,0.890554852675
34,0.868817647424
35,0.846895542114
36,0.824972704412
37,0.801274201973
38,0.777804595506
39,0.755527891976
40,0.73234841973
41,0.708249138786
42,0.684407405392
43,0.659596638123
44,0.634220809424
45,0.609638725699
46,0.583533631238
47,0.553716183583
48,0.523160145842
49,0.492109986908
50,0.459255042146
51,0.42341664751
52,0.387195811859
53,0.343101468583
54,0.295826830324
55,0.238478610713
56,0.172597153309
57,0.977104612287
58,0.954795827257
59,0.931994625845
60,0.909480312376
61,0.887218501596
62,0.864412789209
63,0.841564668536
64,0.817023028198
65,0.793080223774
66,0.770051821339
67,0.74636706719
68,0.721597212377
69,0.697206999891
70,0.671593451187
71,0.645549921172
72,0.620467839563
73,0.59385678708
74,0.563503974252
75,0.53270630679
76,0.500926840871
77,0.467882089889
78,0.430900893811
79,0.393737878127
80,0.349262540355
81,0.301288496454
82,0.242826862521
83,0.175909401578
84,0.976302513833
85,0.95251846725
86,0.929437359495
87,0.906051839408
88,0.882667627853
89,0.858546484388
90,0.833854836813
91,0.809235715695
92,0.785476542139
93,0.761066357221
94,0.735595707292
95,0.710391706148
96,0.684564852292
97,0.658241274548
98,0.632358456084
99,0.605757742864
100,0.574695580182
101,0.542974029594
102,0.510502938778
103,0.477325714268
104,0.439386396003
105,0.401605843856
106,0.356539755606
107,0.307375742582
108,0.247919622292
109,0.178258811613
110,0.975060983537
111,0.951109147583
112,0.92707431118
113,0.902962898437
114,0.878161844594
115,0.853134485014
116,0.827729488025
117,0.802969746952
118,0.777630935705
119,0.751361990547
120,0.725449241303
121,0.699009130375
122,0.671903921696
123,0.645494545729
124,0.618106611276
125,0.586612608544
126,0.554347250875
127,0.520974454997
128,0.487322847954
129,0.448377443254
130,0.410060312769
131,0.363732770594
132,0.313146566785
133,0.253211791945
134,0.182094985237
135,0.974512927375
136,0.949264097466
137,0.924105062299
138,0.898804746525
139,0.872858159918
140,0.846533247345
141,0.820793814776
142,0.794242248277
143,0.766613855501
144,0.740245445473
145,0.712675569789
146,0.6850481767
147,0.657938331477
148,0.629866830041
149,0.59751751071
150,0.564524868656
151,0.530479988177
152,0.495761490331
153,0.455931070849
154,0.417187509874
155,0.370421072158
156,0.319116926975
157,0.257896022226
158,0.184513912294
159,0.973205751346
160,0.947046801616
161,0.920895772695
162,0.894428564427
163,0.867263302885
164,0.840230212643
165,0.812651732446
166,0.784231113932
167,0.757191838354
168,0.728761239305
169,0.700327774753
170,0.672546651292
171,0.643407769308
172,0.610496011638
173,0.576991840094
174,0.542137187957
175,0.506204494177
176,0.465109237846
177,0.424903439989
178,0.377030217301
179,0.32430701666
180,0.261530702269
181,0.187495785349
182,0.972010374105
183,0.944437587911
184,0.917120615321
185,0.888840133163
186,0.861093430098
187,0.832896290377
188,0.803882809676
189,0.775683284017
190,0.746296963923
191,0.716545379945
192,0.687697660649
193,0.657339484335
194,0.623680078115
195,0.589215455027
196,0.55307545674
197,0.517007708273
198,0.47469032393
199,0.433262918727
200,0.383785499168
201,0.330500683777
202,0.266501520946
203,0.191445853092
204,0.97059487375
205,0.94214215614
206,0.912854060067
207,0.884314419117
208,0.854515412891
209,0.824429334348
210,0.795560986644
211,0.7654385491
212,0.734136062734
213,0.704448870792
214,0.673055412298
215,0.638794024951
216,0.603743099347
217,0.566517823223
218,0.528647205168
219,0.485340772454
220,0.443649298667
221,0.393310325702
222,0.338426019407
223,0.27240437069
224,0.194548913554
225,0.969310656024
226,0.938524451058
227,0.909019675627
228,0.87805989593
229,0.847093238083
230,0.81753642475
231,0.786089347766
232,0.753819836962
233,0.722546969991
234,0.68993105317
235,0.655263184874
236,0.619214882763
237,0.581122350907
238,0.540854237102
239,0.496666825779
240,0.454049547705
241,0.402429820592
242,0.34576374662
243,0.27866349737
244,0.199771002513
245,0.967496940537
246,0.935981365522
247,0.903264423907
248,0.871094690894
249,0.839711219701
250,0.807281416404
251,0.77374886103
252,0.741133908579
253,0.707623934085
254,0.672573853193
255,0.635618470508
256,0.596558158472
257,0.554848767576
258,0.510624071149
259,0.465661111407
260,0.41249279865
261,0.35481738422
262,0.285149175551
263,0.204616931872
264,0.965861711649
265,0.931725239962
266,0.898114876727
267,0.865592279552
268,0.831969699638
269,0.796929553051
270,0.763103421264
271,0.728108955905
272,0.691870208066
273,0.65414671967
274,0.61359606777
275,0.569933356403
276,0.524385984772
277,0.47772146653
278,0.422847480237
279,0.364520538701
280,0.292577600055
281,0.209563099587
282,0.963810386363
283,0.928443826852
284,0.894061002875
285,0.859205369735
286,0.82247909587
287,0.786889806519
288,0.750930564942
289,0.712997177096
290,0.673151453454
291,0.630404494237
292,0.585672902929
293,0.538425138452
294,0.490760936734
295,0.434544903362
296,0.374338423688
297,0.301201254647
298,0.216385724963
299,0.962039570218
300,0.925510023367
301,0.887811974239
302,0.849603350982
303,0.812289357046
304,0.774247471582
305,0.734080046051
306,0.692494855047
307,0.647812115213
308,0.60260473917
309,0.554754070541
310,0.505595665226
311,0.44774405466
312,0.385650221875
313,0.309994761575
314,0.223152791181
315,0.960384742557
316,0.920405210916
317,0.880286683088
318,0.841031548259
319,0.8007111737
320,0.758979314289
321,0.716227473401
322,0.67027362345
323,0.624106350456
324,0.574230253621
325,0.523598523567
326,0.463271235532
327,0.397919465445
328,0.320170454449
329,0.230557336446
330,0.957454800218
331,0.914527958718
332,0.87309122764
333,0.830580971538
334,0.786482973419
335,0.740822748741
336,0.693161757037
337,0.644969646159
338,0.593587682558
339,0.541767151117
340,0.479768465978
341,0.411801358273
342,0.331912442251
343,0.238853519909
344,0.953985142632
345,0.90957323909
346,0.863724018289
347,0.81763528938
348,0.770047195643
349,0.720538271621
350,0.670642686596
351,0.616937207745
352,0.562348045957
353,0.497931192459
354,0.426447112998
355,0.343753950248
356,0.245081266899
357,0.950463462853
358,0.901434446248
359,0.852622920627
360,0.803053514277
361,0.751630360316
362,0.699840027461
363,0.643913618467
364,0.58676033426
365,0.520190297259
366,0.446775444041
367,0.360336433717
368,0.256790406378
369,0.947273033922
370,0.894362503098
371,0.840778290806
372,0.78595275768
373,0.730903220546
374,0.671727734294
375,0.611728647977
376,0.541267003516
377,0.464484325543
378,0.374549927079
379,0.26591924001
380,0.942393154913
381,0.883804115416
382,0.824519535648
383,0.767317433025
384,0.704510039937
385,0.640612003913
386,0.566342999672
387,0.486326157775
388,0.393876357764
389,0.279622979712
390,0.935465201748
391,0.871759812677
392,0.809271825129
393,0.742721259428
394,0.674666951762
395,0.596183754374
396,0.511087280843
397,0.413010356543
398,0.292902842781
399,0.929010032923
400,0.861119540736
401,0.78896295587
402,0.715320274187
403,0.631780574001
404,0.540708848886
405,0.436199913236
406,0.308592413906
407,0.922147274801
408,0.841913659245
409,0.762139919364
410,0.672052605393
411,0.575039356204
412,0.463986236995
413,0.327563131282
414,0.910386742876
415,0.821005377117
416,0.724646211724
417,0.619091645713
418,0.498298054029
419,0.349052592473
420,0.895986636691
421,0.787516631256
422,0.670771830254
423,0.53813826762
424,0.377337730396
425,0.873001571374
426,0.741532799073
427,0.59420722202
428,0.414716113787
429,0.842002701138
430,0.671144016254
431,0.466003191882
432,0.785714039884
433,0.54289850749
434,0.674349596329
