,0
0,0.978595129686
1,0.957787322246
2,0.937022218947
3,0.915682294196
4,0.894456239014
5,0.873505058586
6,0.851446012458
7,0.830437332886
8,0.809212617026
9,0.786251960985
10,0.763799996063
11,0.74137074331
12,0.718709024099
13,0.69516284475
14,0.671393473406
15,0.645849163905
16,0.620804796079
17,0.59415757669
18,0.567806837091
19,0.539988203055
20,0.510344839622
21,0.478265528832
22,0.446000118525
23,0.412740923753
24,0.374489921023
25,0.334737929951
26,0.289871526414
27,0.235379387851
28,0.171611687757
29,0.977975126681
30,0.956480018594
31,0.934636637051
32,0.912667581853
33,0.89110833085
34,0.868352724544
35,0.846754163169
36,0.825055729338
37,0.801432436919
38,0.778621546261
39,0.755680152492
40,0.732657151312
41,0.708168328507
42,0.684195374087
43,0.658189013957
44,0.632606346686
45,0.605973107079
46,0.579198609588
47,0.550931622388
48,0.520498813491
49,0.488145496507
50,0.455417963394
51,0.421463751216
52,0.382244405499
53,0.341583612764
54,0.296043580912
55,0.240070217999
56,0.175543505888
57,0.97747694532
58,0.954945488854
59,0.931885055659
60,0.909479712056
61,0.886419047436
62,0.864337246725
63,0.841533590387
64,0.817674139427
65,0.794554672624
66,0.77085017503
67,0.746857248813
68,0.722123380153
69,0.69751068601
70,0.670753382823
71,0.64456248959
72,0.617520632609
73,0.590069056466
74,0.561485562069
75,0.52992196229
76,0.496775213761
77,0.463589808759
78,0.428543874381
79,0.388932751505
80,0.347634013124
81,0.301410295799
82,0.243534064256
83,0.176984647247
84,0.97658142698
85,0.952647746458
86,0.929424513397
87,0.905957903328
88,0.883329774499
89,0.859432833894
90,0.834977685439
91,0.811293833221
92,0.787060726177
93,0.762377143529
94,0.736624806764
95,0.711247734369
96,0.683840323869
97,0.656887319612
98,0.629612442588
99,0.601444649265
100,0.572218807377
101,0.539890859662
102,0.506668721144
103,0.472606608821
104,0.436616605677
105,0.395979352571
106,0.354473002982
107,0.307668484669
108,0.247993219174
109,0.180186108086
110,0.974850974069
111,0.950760255548
112,0.926453050722
113,0.902411939795
114,0.877780769694
115,0.852749750191
116,0.828441764101
117,0.803761054456
118,0.778579677372
119,0.75196176393
120,0.725678145714
121,0.697912705967
122,0.670267049385
123,0.642417555072
124,0.613545218305
125,0.583678127766
126,0.550561886486
127,0.516514401728
128,0.481299787011
129,0.444502587462
130,0.403377106229
131,0.361278259141
132,0.312733951176
133,0.251845684595
134,0.182862195983
135,0.974922208709
136,0.949563783541
137,0.924523051592
138,0.89920825026
139,0.873249228039
140,0.847594308934
141,0.82225928169
142,0.796000191189
143,0.768578525223
144,0.741402309982
145,0.713115139995
146,0.684916785016
147,0.656369297074
148,0.626693447682
149,0.59608897759
150,0.562410298041
151,0.527471048761
152,0.491773017252
153,0.454992929535
154,0.412694120547
155,0.369074654054
156,0.319426003809
157,0.257791225906
158,0.18671826596
159,0.973763662147
160,0.947625319025
161,0.921375837472
162,0.894621013893
163,0.868315030371
164,0.842150217325
165,0.815157596293
166,0.786918507725
167,0.758707603899
168,0.729623943567
169,0.700724263742
170,0.671315744799
171,0.641034756914
172,0.609454217635
173,0.575187129769
174,0.540123541383
175,0.503920902299
176,0.465626063948
177,0.422863882826
178,0.377348779634
179,0.326058814101
180,0.262611152847
181,0.191716401389
182,0.972168426877
183,0.945080086466
184,0.917614265959
185,0.890227031088
186,0.862935886539
187,0.835039297975
188,0.805544424039
189,0.776603507477
190,0.74682495479
191,0.717206549673
192,0.686872746085
193,0.655332321541
194,0.623180482611
195,0.588057287864
196,0.552074871434
197,0.515226444136
198,0.475874872227
199,0.432177084277
200,0.385439755282
201,0.332625876672
202,0.268777223831
203,0.195541390783
204,0.971060545241
205,0.942486828917
206,0.91375713338
207,0.885128877331
208,0.856532876406
209,0.82624914354
210,0.796414372838
211,0.766040505903
212,0.735300379367
213,0.703981708616
214,0.671314762947
215,0.638129614313
216,0.602345446463
217,0.565663486013
218,0.527806764289
219,0.488038693028
220,0.443221170746
221,0.395353230499
222,0.341638900241
223,0.275827066196
224,0.201232837685
225,0.969938401728
226,0.940044103604
227,0.909450873653
228,0.87980849691
229,0.849292131699
230,0.818576832284
231,0.786867128947
232,0.75511079315
233,0.723372218797
234,0.689394755777
235,0.655187607954
236,0.6177635515
237,0.580240806735
238,0.540924101679
239,0.499854933774
240,0.45378475378
241,0.404920381833
242,0.349677118616
243,0.282361446922
244,0.205022030896
245,0.968117254922
246,0.936223491034
247,0.904952362157
248,0.873230099764
249,0.841123410021
250,0.808116412401
251,0.775362516742
252,0.742530999831
253,0.706973401618
254,0.672303658755
255,0.634235642551
256,0.595380665941
257,0.554374923547
258,0.51261286872
259,0.465824004016
260,0.415955718128
261,0.358143565016
262,0.28887268235
263,0.209991581707
264,0.966322746615
265,0.933832108075
266,0.900797541322
267,0.866970657464
268,0.832875728039
269,0.798529337391
270,0.764336430111
271,0.727639862788
272,0.691427732914
273,0.651486221232
274,0.611782181425
275,0.570214153282
276,0.527220981639
277,0.478970856424
278,0.427299457807
279,0.368023054446
280,0.296010002349
281,0.21508343587
282,0.964745072102
283,0.929979279926
284,0.895046072001
285,0.859037649722
286,0.823806770215
287,0.787879125514
288,0.750390957247
289,0.713078324066
290,0.671920967903
291,0.630721463692
292,0.58767867333
293,0.542964775217
294,0.493054108078
295,0.439783305787
296,0.378565171124
297,0.304335326347
298,0.220208140291
299,0.962444138883
300,0.925091447083
301,0.887702633922
302,0.850866086377
303,0.813201897311
304,0.773791613572
305,0.734336658648
306,0.692200478785
307,0.650281735265
308,0.605282407191
309,0.559356270693
310,0.508423062056
311,0.453394447678
312,0.389837141878
313,0.313747078731
314,0.225790772902
315,0.959906989898
316,0.920286639803
317,0.881681511563
318,0.841850773267
319,0.800215336378
320,0.759039116894
321,0.715346649497
322,0.670911722379
323,0.624588914134
324,0.576746032875
325,0.524670560916
326,0.467622455033
327,0.401404303889
328,0.323850006121
329,0.232117862161
330,0.957772353935
331,0.916399536275
332,0.873977635414
333,0.830007581922
334,0.786815193244
335,0.742117653958
336,0.695606550498
337,0.64652487993
338,0.59641269905
339,0.542396357616
340,0.483541999946
341,0.41594128938
342,0.335552902868
343,0.239540409891
344,0.955106853104
345,0.909677341191
346,0.862916639057
347,0.817231873062
348,0.769946074417
349,0.721127363503
350,0.669935847713
351,0.617972508707
352,0.561772448603
353,0.501521051062
354,0.431045175671
355,0.34857726063
356,0.248545644992
357,0.9516502075
358,0.901820820011
359,0.853060684513
360,0.803610285699
361,0.752555451234
362,0.698955700688
363,0.644131678626
364,0.585692654701
365,0.522913689364
366,0.449509089104
367,0.363582107981
368,0.259334421241
369,0.946902084843
370,0.894054360799
371,0.840917676653
372,0.787601172735
373,0.731518565007
374,0.673808382057
375,0.61255973627
376,0.546387664383
377,0.469856724806
378,0.379696509051
379,0.27099012672
380,0.942549044821
381,0.885172941676
382,0.827821368068
383,0.7686518711
384,0.707865265686
385,0.643955101276
386,0.573883818415
387,0.493041388695
388,0.398977934451
389,0.285318073175
390,0.936610194927
391,0.873629755858
392,0.810408171515
393,0.745058093821
394,0.676466073113
395,0.602568007006
396,0.517459153186
397,0.418152351296
398,0.2972136621
399,0.929594293522
400,0.861769141036
401,0.789848774078
402,0.715774928872
403,0.637277871683
404,0.547398297379
405,0.442374521325
406,0.312863774676
407,0.922252924187
408,0.843427874086
409,0.762166388505
