,0
0,0.978901655822
1,0.957699452565
2,0.936454988953
3,0.915922400818
4,0.895030747186
5,0.873991742487
6,0.852769819663
7,0.831286545465
8,0.80921687752
9,0.788027046314
10,0.765976442576
11,0.742373988896
12,0.718902778633
13,0.694712999195
14,0.669458844924
15,0.644633356197
16,0.619264980377
17,0.594400773615
18,0.568111716599
19,0.540853512386
20,0.51328568494
21,0.484448207201
22,0.454776199953
23,0.4211791247
24,0.382805312077
25,0.340785373149
26,0.295278412994
27,0.240806874978
28,0.175062032029
29,0.97790658634
30,0.956133519161
31,0.935071441527
32,0.913541045905
33,0.891691926242
34,0.86985658444
35,0.847677744624
36,0.825274428201
37,0.803564006131
38,0.780667185648
39,0.756669931655
40,0.732514422354
41,0.707817132072
42,0.682175095737
43,0.656867531511
44,0.630769320381
45,0.605860842436
46,0.579168408725
47,0.551257449547
48,0.523379568728
49,0.493727600851
50,0.463581470526
51,0.429295049955
52,0.390564880361
53,0.348576783833
54,0.301764344875
55,0.246622001526
56,0.178814207968
57,0.977135016731
58,0.954835886588
59,0.932488042393
60,0.910074879243
61,0.887792841032
62,0.864718922979
63,0.841588426331
64,0.819065737833
65,0.795822033784
66,0.771192713689
67,0.745893155547
68,0.720674177243
69,0.694849202696
70,0.669139885419
71,0.64267390062
72,0.61726553841
73,0.590526109265
74,0.56151436559
75,0.53278460308
76,0.502805332451
77,0.472348799055
78,0.437020698412
79,0.397917862292
80,0.354583946637
81,0.306977822957
82,0.250380105783
83,0.18030885408
84,0.976230662769
85,0.953042111535
86,0.929104832629
87,0.905996790207
88,0.881944444546
89,0.858502049395
90,0.835845188596
91,0.811990637424
92,0.786542083678
93,0.760983454779
94,0.735357092464
95,0.709091858573
96,0.682856279685
97,0.655546915777
98,0.629816683081
99,0.602463621858
100,0.572791626836
101,0.543091702254
102,0.511836256901
103,0.480401353913
104,0.444462339442
105,0.404759506015
106,0.360546810185
107,0.311236203175
108,0.253698763694
109,0.181000249474
110,0.975703823106
111,0.950949562423
112,0.927027120461
113,0.902519289759
114,0.87806279182
115,0.854484231151
116,0.829957496423
117,0.803928912439
