,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.81900211157,5.73274822392,3.65123980655,-0.0856818292076,4.36101384124,2.84962530974,2.39613969807,3.23315848404,3.63621826221,4.110523761,3.18286401342,2.17696431671,2.58213405685,3.20335920933,3.33542799583,2.75277543032,2.84739593948,1.12940383551,3.0024611606,1.71180881949,2.3897843169,3.08408585567,3.23937389997,2.69925767836,3.30981986643,3.53480613192,1.20411407309,2.33378806616,3.12672230496,3.64744696253
2,2.31313463759,5.40961243527,3.32523597677,3.24194046458,3.95538511554,2.19707716045,1.58656385427,3.03364496899,3.58193381154,3.73935398795,2.57857570835,1.45862971457,1.91249441103,2.52301424299,3.36955456241,2.59796190509,2.43345879029,0.0443611829677,2.94259822834,1.68193167154,2.26545550734,2.85033536574,2.72132408754,3.17199429182,2.75801859924,3.91904077981,0.214025571483,1.53489123004,2.67128700201,3.43707191877
3,2.35241401664,5.13856390722,3.05299393306,3.23881801976,4.17142771557,2.68165478747,0.98245063479,2.85943258039,3.47706853493,3.37890287852,2.81249224124,2.21362289059,1.53647029982,3.13996807113,3.74606806553,3.01297269414,2.52273433631,1.1590339173,2.66510902917,1.80974304215,1.80091879458,2.64968007512,2.34291833794,3.21984400488,2.57303537667,4.69496873719,1.15054884525,2.43044997041,2.98481374832,3.76306783538
4,2.97429818941,4.96109052002,3.08024378341,2.85853997045,4.05991766742,2.35852683359,1.19057265875,3.07062862678,3.45511623315,3.19748249113,2.59426444014,2.40655792832,1.88977978117,3.23274686991,3.40714831544,3.41502358621,3.33901536903,0.794766093849,2.40441882676,2.12902577056,1.63646608684,2.87900348417,2.46857419799,3.11862471674,2.32296603649,4.46025810724,2.62904776991,2.63359559305,2.7400623635,3.62528949914
5,2.71228057364,4.77109231256,2.92922066617,2.5854746964,3.80420036779,2.2630082792,0.850528868084,2.91181951164,3.45368862644,3.38531541183,2.59401327089,2.50510033628,2.42223611271,3.05135452811,3.89049801188,3.2700741663,3.17015613808,0.85344763559,2.38101543689,1.86134960444,1.58677505083,3.310284603,3.05112457676,3.13808419277,2.43771574614,4.4960673019,2.40217849544,2.44117201097,2.60170872248,3.44999105973
6,2.48866596055,4.52194326006,2.7371391266,2.32109705295,4.01745492262,2.45507598887,0.719161398957,3.0374895129,3.26528961626,3.17280060691,2.38977267859,2.23475191295,2.25381845216,2.80615592082,3.63955499557,3.07141508914,3.13354140053,1.4942563907,2.24538026198,1.75401892866,1.54094494736,3.08704677565,2.86180329155,2.98131375051,2.2656878505,4.90829710271,2.35126326113,2.29122364505,2.49556445041,3.35246405673
7,2.62215503933,4.66266390215,2.57667714722,2.06601060545,3.79525494041,2.64286625757,1.3077932479,2.9095261218,3.63984862999,3.44390749094,2.5659138963,2.35351267535,2.9311363046,2.88442578716,3.90866385812,3.09197794731,3.17099119376,2.33553944172,2.09445885551,2.17749430136,1.98978204792,3.6982501071,2.95284862092,3.09482361327,2.58049252062,4.72371778838,2.40268146191,2.83756345678,2.46802525573,3.15511324706
8,2.51756700216,4.7744779276,2.8058291903,1.74131050825,3.58905887736,2.41721005632,1.10062138545,2.79035406825,3.65349304495,3.43096386152,2.56855086915,2.17579360062,2.8006639905,2.64436957548,3.70544203175,2.94512781663,3.15087106617,2.68751119187,2.69730165596,2.00306871588,2.46402660272,3.88020160709,2.95192545389,3.5115472736,2.42623635612,5.15269252993,2.18326210091,2.72382583765,2.28069257381,2.98766796845
9,2.4636164966,4.6038683674,2.81771154109,2.21895602679,3.36128842807,2.23373074815,2.27767523823,2.73723417467,3.53422374535,3.24987630333,2.3276785659,1.87960491001,2.6695107752,3.00481719315,3.5509922694,2.77763913652,3.06619806678,2.43804924942,2.83880292191,1.90858838018,2.35068566401,3.59189735289,2.86289817948,3.47029355559,2.24845885789,5.07507530066,2.4400540016,2.99470396932,2.26715961994,3.08571591207
