,th0,th1,th2,th3,thp0,thp1,thp2,thp3,ng0,ng1,ng2,ng3,acceptProb,loglikelihood,acceptflag
0,0.27777778,0.91975309,0.27222222,1.45061728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-441.78881455553733,1.0
1,0.27777778,0.91975309,0.27222222,1.45061728,0.3157875449440316,0.977761353743746,0.3464403886422445,1.4014174819981313,0.0,0.0,0.0,0.0,0.0003596130193428644,-441.78881455553733,0.0
2,0.27777778,0.91975309,0.27222222,1.45061728,0.2432717769269897,0.87547704651938,0.1777665219661853,1.5175293629423352,0.0,0.0,0.0,0.0,0.015630632816031047,-441.78881455553733,0.0
3,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.0,0.0,0.0,0.0,1.254742788849351,-441.82608755195275,1.0
4,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.19898018114648547,0.8329384529705246,0.2750083373404814,1.4734442916596615,0.0,0.0,0.0,0.0,0.020450955647707228,-441.82608755195275,0.0
5,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.18630428550793732,0.7929781302686265,0.3358597894738863,1.4005539176238544,0.0,0.0,0.0,0.0,0.005270796714714857,-441.82608755195275,0.0
6,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.35235935521753525,0.9048024444740411,0.22924000760329594,1.4033551099761385,0.0,0.0,0.0,0.0,0.0694432387415334,-441.82608755195275,0.0
7,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.2795857581598623,0.9135912437445823,0.3284225306947967,1.4250251695261476,0.0,0.0,0.0,0.0,0.21514624062250057,-441.82608755195275,0.0
8,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.2275203065847527,0.8889481754773239,0.29930949335656043,1.4109726908974012,0.0,0.0,0.0,0.0,0.11063931194605293,-441.82608755195275,0.0
9,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.2784877832585193,0.8121486415934992,0.23483415713243586,1.4153478443771017,0.0,0.0,0.0,0.0,0.0032393475735679376,-441.82608755195275,0.0
10,0.27735951038434037,0.9093230776416816,0.26869774912980526,1.4119160887675517,0.262461213295921,0.9871566303109183,0.3146443717992419,1.4583959339813515,0.0,0.0,0.0,0.0,0.004343584930189197,-441.82608755195275,0.0
11,0.25607008773555573,0.905301541707995,0.3604251563296105,1.41359907865609,0.25607008773555573,0.905301541707995,0.3604251563296105,1.41359907865609,0.0,0.0,0.0,0.0,0.13793076300219534,-444.2411099093272,1.0
12,0.25607008773555573,0.905301541707995,0.3604251563296105,1.41359907865609,0.2018368311694335,0.9050836778113875,0.3847838429162353,1.3903758445512884,0.0,0.0,0.0,0.0,0.6561749523426461,-444.2411099093272,0.0
13,0.23775954301176805,0.9533137112033283,0.32092436552851533,1.3970991712146106,0.23775954301176805,0.9533137112033283,0.32092436552851533,1.3970991712146106,0.0,0.0,0.0,0.0,0.3770016492866114,-444.7372412667098,1.0
14,0.15448907830475644,0.9584902866702635,0.35282165916940555,1.3621445070645128,0.15448907830475644,0.9584902866702635,0.35282165916940555,1.3621445070645128,0.0,0.0,0.0,0.0,0.389380224480922,-446.23213745680783,1.0
15,0.15448907830475644,0.9584902866702635,0.35282165916940555,1.3621445070645128,0.14149509748650094,1.0080499379463204,0.36547749502532734,1.3591990619384073,0.0,0.0,0.0,0.0,0.0,-446.23213745680783,0.0
16,0.15448907830475644,0.9584902866702635,0.35282165916940555,1.3621445070645128,0.18997069025563093,1.0890812075985206,0.3749237384541109,1.3532435121769324,0.0,0.0,0.0,0.0,0.0,-446.23213745680783,0.0
17,0.16530834917708834,0.8670379220460647,0.3723085900243961,1.3822965803923442,0.16530834917708834,0.8670379220460647,0.3723085900243961,1.3822965803923442,0.0,0.0,0.0,0.0,2.5970745353152873,-445.6606544936917,1.0
18,0.22554049163771317,0.8837188070322374,0.32556540537550777,1.3959344899842068,0.22554049163771317,0.8837188070322374,0.32556540537550777,1.3959344899842068,0.0,0.0,0.0,0.0,2.214147363158976,-444.53734761937204,1.0
19,0.18121116391259912,0.9060462895294978,0.3250084269280629,1.4351090686413988,0.18121116391259912,0.9060462895294978,0.3250084269280629,1.4351090686413988,0.0,0.0,0.0,0.0,2.904524443826872,-443.53374873989407,1.0
20,0.16181037645323354,0.9294927301718231,0.278697822423248,1.4018243449586267,0.16181037645323354,0.9294927301718231,0.278697822423248,1.4018243449586267,0.0,0.0,0.0,0.0,6.241266867215001,-441.6448112482115,1.0
21,0.16181037645323354,0.9294927301718231,0.278697822423248,1.4018243449586267,0.21948307648628287,1.0503135524262044,0.27616971240189203,1.4389299676022689,0.0,0.0,0.0,0.0,0.0,-441.6448112482115,0.0
22,0.08982485785364586,0.8863695877910255,0.27661753441745446,1.4208858126247643,0.08982485785364586,0.8863695877910255,0.27661753441745446,1.4208858126247643,0.0,0.0,0.0,0.0,0.06568590461646694,-444.62414322334007,1.0
23,0.08656226601366968,0.9355288482781511,0.254862783383793,1.4829957501486342,0.08656226601366968,0.9355288482781511,0.254862783383793,1.4829957501486342,0.0,0.0,0.0,0.0,8.508165885243823,-441.8313668968371,1.0
24,-0.003644636675914914,0.9819648009554205,0.2677625193156285,1.4977890371950862,-0.003644636675914914,0.9819648009554205,0.2677625193156285,1.4977890371950862,0.0,0.0,0.0,0.0,0.20434375600001156,-442.3747187319062,1.0
25,-0.003644636675914914,0.9819648009554205,0.2677625193156285,1.4977890371950862,0.2726441388241742,0.8748298100576657,0.27636964488756544,1.4410439111225446,0.0,0.0,0.0,0.0,0.0006645636147909796,-442.3747187319062,0.0
26,-0.003644636675914914,0.9819648009554205,0.2677625193156285,1.4977890371950862,0.23139507190401848,0.9045730747747212,0.19809767579678733,1.3682148279921353,0.0,0.0,0.0,0.0,1.358096468224068e-09,-442.3747187319062,0.0
27,-0.003644636675914914,0.9819648009554205,0.2677625193156285,1.4977890371950862,0.37495878447010067,1.0372771745596525,0.28899027373751096,1.487123852381001,0.0,0.0,0.0,0.0,0.0,-442.3747187319062,0.0
28,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.0,0.0,0.0,0.0,0.5528915899469924,-442.5343252051716,1.0
29,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.35167213130033703,0.9102827463377087,0.23660934031803843,1.4195792479137326,0.0,0.0,0.0,0.0,1.9526937268369436e-31,-442.5343252051716,0.0
30,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.3315411591604391,0.8759379792206872,0.2567026990645492,1.4222679470564765,0.0,0.0,0.0,0.0,1.7946456241591953e-21,-442.5343252051716,0.0
31,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.3120730212300468,0.9925822805403575,0.29364973478042694,1.429684430634207,0.0,0.0,0.0,0.0,0.0,-442.5343252051716,0.0
32,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.288445467476322,0.9041952399770782,0.19991352841254967,1.4030467863353606,0.0,0.0,0.0,0.0,3.3228610504722017e-20,-442.5343252051716,0.0
33,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.28875242124329986,0.9567927451612475,0.2858136379465973,1.3970959006691377,0.0,0.0,0.0,0.0,1.031147024979572e-138,-442.5343252051716,0.0
34,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.09940197418081342,0.8813615467805255,0.20194466050605955,1.4620628814182581,0.0,0.0,0.0,0.0,2.3259040292985166e-78,-442.5343252051716,0.0
35,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.22706024933343744,1.008532836823764,0.24390497639925193,1.3894102861093236,0.0,0.0,0.0,0.0,0.0,-442.5343252051716,0.0
36,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.21056753309166185,0.8660610046823084,0.2499367906463285,1.4560734118780536,0.0,0.0,0.0,0.0,0.04168663021276165,-442.5343252051716,0.0
37,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.23328388855181026,0.8906216504610307,0.3450407079852469,1.3890817531617152,0.0,0.0,0.0,0.0,0.02720179810868826,-442.5343252051716,0.0
38,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.2535449765831266,0.8877052761114321,0.28605765756679663,1.3342207453757131,0.0,0.0,0.0,0.0,0.011717973777812342,-442.5343252051716,0.0
39,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.16401717029476467,0.7933016767075174,0.278417209329756,1.296682239963685,0.0,0.0,0.0,0.0,5.221411052503104e-05,-442.5343252051716,0.0
40,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.19263661323919362,0.7762314603527359,0.30320188910899976,1.237059636502289,0.0,0.0,0.0,0.0,7.895456035420569e-08,-442.5343252051716,0.0
41,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.18851845624024374,0.8235677858306105,0.33501618489966245,1.1521660918761591,0.0,0.0,0.0,0.0,1.6378417747683765e-16,-442.5343252051716,0.0
42,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.19847767753638557,0.8734625348832864,0.4700203078181597,1.3340780672671715,0.0,0.0,0.0,0.0,2.4487729567982986e-05,-442.5343252051716,0.0
43,0.22431787638672493,0.9377009545939183,0.1975204111902198,1.4209620455276812,0.24867655512035103,0.9200010274430555,0.3448027259039383,1.3397838118767815,0.0,0.0,0.0,0.0,0.000239737981982975,-442.5343252051716,0.0
