,th0,th1,th2,th3,thp0,thp1,thp2,thp3,ng0,ng1,ng2,ng3,acceptProb,loglikelihood,acceptflag
0,0.27777778,0.91975309,0.27222222,1.45061728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-438.4662589699409,1.0
1,0.2653278078650871,0.893723438045294,0.23006122200265056,1.4601884794990148,0.2653278078650871,0.893723438045294,0.23006122200265056,1.4601884794990148,0.0,0.0,0.0,0.0,0.7705576226569594,-438.6590118792768,1.0
2,0.25105069936628344,0.9812730291463435,0.17758113282738636,1.4668566026741987,0.25105069936628344,0.9812730291463435,0.17758113282738636,1.4668566026741987,0.0,0.0,0.0,0.0,0.9735322902464967,-437.16835475179437,1.0
3,0.3010039513436607,0.963328739425946,0.13432258260726707,1.4006089064579552,0.3010039513436607,0.963328739425946,0.13432258260726707,1.4006089064579552,0.0,0.0,0.0,0.0,0.45728983741081314,-438.21617413494687,1.0
4,0.3010039513436607,0.963328739425946,0.13432258260726707,1.4006089064579552,0.29959166571626344,0.9051966493999504,0.11407280627858987,1.345154662484778,0.0,0.0,0.0,0.0,0.10717636267114761,-438.21617413494687,0.0
5,0.3010039513436607,0.963328739425946,0.13432258260726707,1.4006089064579552,0.3713425391574775,0.9875036746150145,0.10939344373315428,1.3916953801447811,0.0,0.0,0.0,0.0,0.2479734190743608,-438.21617413494687,0.0
6,0.3010039513436607,0.963328739425946,0.13432258260726707,1.4006089064579552,0.27898161615336703,0.9757997910691112,0.23499039420742418,1.3466810719888433,0.0,0.0,0.0,0.0,0.020402869207352348,-438.21617413494687,0.0
7,0.28987702106371466,0.9473534886440721,0.15154296808335607,1.4543925015529504,0.28987702106371466,0.9473534886440721,0.15154296808335607,1.4543925015529504,0.0,0.0,0.0,0.0,1.5289407202540648,-438.05351254250496,1.0
8,0.29449624208076775,0.9864281246882833,0.12304438960211221,1.4333434103993803,0.29449624208076775,0.9864281246882833,0.12304438960211221,1.4333434103993803,0.0,0.0,0.0,0.0,0.6391090406275037,-437.3352728784962,1.0
9,0.29449624208076775,0.9864281246882833,0.12304438960211221,1.4333434103993803,0.3192999455244082,1.039293623753726,0.09284955071731738,1.4381183020271096,0.0,0.0,0.0,0.0,0.0,-437.3352728784962,0.0
10,0.29449624208076775,0.9864281246882833,0.12304438960211221,1.4333434103993803,0.31584842853770567,1.061523695448789,0.17195874218856005,1.4454889684934353,0.0,0.0,0.0,0.0,0.0,-437.3352728784962,0.0
11,0.29449624208076775,0.9864281246882833,0.12304438960211221,1.4333434103993803,0.2901114148307169,1.0481027657676374,0.13921634129576796,1.456071110936328,0.0,0.0,0.0,0.0,0.0,-437.3352728784962,0.0
12,0.24497060107481686,0.94827988581886,0.1656074369708741,1.4176318006873074,0.24497060107481686,0.94827988581886,0.1656074369708741,1.4176318006873074,0.0,0.0,0.0,0.0,2.68026554869529,-438.09131579700414,1.0
13,0.24497060107481686,0.94827988581886,0.1656074369708741,1.4176318006873074,0.21491499195854716,0.9750738078606159,0.2797762194872327,1.4479615886866277,0.0,0.0,0.0,0.0,0.024580296957595178,-438.09131579700414,0.0
14,0.24497060107481686,0.94827988581886,0.1656074369708741,1.4176318006873074,0.24419956765962375,0.9227155373140836,0.1284338094407544,1.4058007374191832,0.0,0.0,0.0,0.0,0.08855901492644234,-438.09131579700414,0.0
15,0.24497060107481686,0.94827988581886,0.1656074369708741,1.4176318006873074,0.22940697759477374,0.9176863231553286,0.07590336428575868,1.3892038412449481,0.0,0.0,0.0,0.0,0.008062039473691083,-438.09131579700414,0.0
16,0.3069756986242682,0.890999202510814,0.18503618341932657,1.3816812074736486,0.3069756986242682,0.890999202510814,0.18503618341932657,1.3816812074736486,0.0,0.0,0.0,0.0,0.4200282766791657,-439.2721237787606,1.0
17,0.3069756986242682,0.890999202510814,0.18503618341932657,1.3816812074736486,0.42284759283358714,0.8739205221605396,0.2052677620545029,1.4015268640299803,0.0,0.0,0.0,0.0,0.3146628101401176,-439.2721237787606,0.0
18,0.3069756986242682,0.890999202510814,0.18503618341932657,1.3816812074736486,0.3154982464299322,0.989779351007987,0.15906039601451225,1.4115444056950084,0.0,0.0,0.0,0.0,0.05360631722443232,-439.2721237787606,0.0
19,0.3069756986242682,0.890999202510814,0.18503618341932657,1.3816812074736486,0.3776357753686195,0.8476603476297326,0.12029660598042492,1.4002932720097108,0.0,0.0,0.0,0.0,0.05509149788665355,-439.2721237787606,0.0
20,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.0,0.0,0.0,0.0,1.2124499938101432,-438.0877598885724,1.0
21,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2299960016022833,0.8986380914927097,0.07526909180842006,1.4261910027349722,0.0,0.0,0.0,0.0,0.06800306756336782,-438.0877598885724,0.0
22,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.1608002219049221,0.9439381261328668,0.09186013395909196,1.3811713424461518,0.0,0.0,0.0,0.0,0.07566104736500874,-438.0877598885724,0.0
23,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.24204024552706652,1.054678499048123,0.038149290107480235,1.3295667462761727,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
24,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.3128762856095133,0.9399110482905821,0.07674327135477756,1.3826067271633289,0.0,0.0,0.0,0.0,0.06001705894957369,-438.0877598885724,0.0
25,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.39850816602161554,0.9582900595729944,0.30143404989715644,1.4538371472845726,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
26,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.20831666132936133,0.9836056003724669,0.1960866912139601,1.4226280193533511,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
27,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2606574393205295,0.8871448008097075,0.13570995189947369,1.4464321250391636,0.0,0.0,0.0,0.0,5.100225516259658e-90,-438.0877598885724,0.0
28,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.3506527342117699,0.8891912956399213,0.1642551697421933,1.4978206185634995,0.0,0.0,0.0,0.0,4.1146893248571726e-10,-438.0877598885724,0.0
29,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.21924103774941617,0.9359201834661329,0.15883285209136544,1.4723535819473585,0.0,0.0,0.0,0.0,9.750883978756708e-14,-438.0877598885724,0.0
30,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.22098614309147369,0.8629628447519785,-0.012229392498600875,1.3592439343197757,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
31,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.27755524106026674,0.9518892969731523,0.0276906444801127,1.434237892650841,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
32,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.28127620449185087,0.8970536578825495,0.16154471309683188,1.4619676115298201,0.0,0.0,0.0,0.0,5.406171114864215e-23,-438.0877598885724,0.0
33,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2799236891083114,0.8931665853133355,0.1482430147291382,1.4411148779669467,0.0,0.0,0.0,0.0,1.3345557483734876e-62,-438.0877598885724,0.0
34,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.32707088726743716,0.9172767481255677,0.11479236222520035,1.3684552838608823,0.0,0.0,0.0,0.0,5.567710337143593e-66,-438.0877598885724,0.0
35,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.3323858327092852,0.8672372932309186,0.15955029993772776,1.4652947114324157,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
36,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.16645598599494615,0.9337828984931541,0.14948945835526684,1.3489893017945351,0.0,0.0,0.0,0.0,3.72799688329789e-173,-438.0877598885724,0.0
37,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.3217258332910162,0.88348370215094,0.07988882455925449,1.4739328672463181,0.0,0.0,0.0,0.0,0.02951155255278743,-438.0877598885724,0.0
38,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.17831438817123307,0.8507583904178014,0.18790896934366416,1.4418578376094133,0.0,0.0,0.0,0.0,0.10366471198869084,-438.0877598885724,0.0
39,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.27997874221265945,0.9623382206939989,0.17439289893174525,1.423295134782358,0.0,0.0,0.0,0.0,0.11615219787092598,-438.0877598885724,0.0
40,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.23349812188672603,0.8768481749011157,0.11002288267314146,1.3297441058556054,0.0,0.0,0.0,0.0,0.0007696951896535387,-438.0877598885724,0.0
41,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2453680515386945,0.7706332859387377,0.15696428122466288,1.3618491737474772,0.0,0.0,0.0,0.0,0.0005575726247141525,-438.0877598885724,0.0
42,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2852983132181514,0.8117626797599061,0.1696172295500557,1.40381007131963,0.0,0.0,0.0,0.0,0.023286736703308043,-438.0877598885724,0.0
43,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2717596951371506,0.885768109158995,0.14112528141117592,1.419140235856121,0.0,0.0,0.0,0.0,0.10837239159573227,-438.0877598885724,0.0
44,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.26427895724093525,0.8719907884282817,0.22790505425940535,1.389248362422106,0.0,0.0,0.0,0.0,0.3122309477366158,-438.0877598885724,0.0
45,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.17510504661513565,0.8689929187914496,0.14161977578545615,1.3609996938761817,0.0,0.0,0.0,0.0,0.03259811034844545,-438.0877598885724,0.0
46,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2915323197805642,0.9599404688712202,0.15805373567446107,1.3825141545242488,0.0,0.0,0.0,0.0,0.42226748659706853,-438.0877598885724,0.0
47,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.21691279153796128,0.9846607907967838,0.1060551566370285,1.3370958160293418,0.0,0.0,0.0,0.0,0.04958394611217609,-438.0877598885724,0.0
48,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.21389679970495307,0.9241463644378646,0.08755656427629535,1.3785093298498383,0.0,0.0,0.0,0.0,0.09187182244484415,-438.0877598885724,0.0
49,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.18839695463463807,0.9315156084166483,0.1401742058934768,1.3310334604891116,0.0,0.0,0.0,0.0,0.43147531187101185,-438.0877598885724,0.0
50,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.25495975531057463,0.9032531006892603,0.09132117292176922,1.3561163019949005,0.0,0.0,0.0,0.0,0.025612362439283946,-438.0877598885724,0.0
51,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.1994951676348324,0.9061453541254273,0.09575048516061581,1.3777469457362161,0.0,0.0,0.0,0.0,0.02060251178314554,-438.0877598885724,0.0
52,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2906814446870214,0.9954695838965754,0.11167058587046204,1.4331294491184785,0.0,0.0,0.0,0.0,0.0041827582757718255,-438.0877598885724,0.0
53,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.23850770675284472,1.0301744083148934,0.14256296007044034,1.3549317389658324,0.0,0.0,0.0,0.0,0.0,-438.0877598885724,0.0
54,0.2520480169418333,0.9656389399271564,0.10686595116923432,1.3785236693301428,0.2467250594112335,0.9519659147608955,0.12587963398288396,1.3752103229860746,0.0,0.0,0.0,0.0,0.4829095663855699,-438.0877598885724,0.0
55,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.0,0.0,0.0,0.0,0.19041983956406613,-439.27053193434875,1.0
56,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.23136681706943793,0.8940780293016684,0.17948244999973204,1.2706443426906473,0.0,0.0,0.0,0.0,0.18569870211367523,-439.27053193434875,0.0
57,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.258225015384972,0.945904378115633,-0.028723751818124088,1.397094446305299,0.0,0.0,0.0,0.0,0.0,-439.27053193434875,0.0
58,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.15828112416495332,0.8439251634639605,0.11250764735947033,1.376625365774551,0.0,0.0,0.0,0.0,0.004646893376521193,-439.27053193434875,0.0
59,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.24072618393285586,1.0043233359137829,0.2278863870611716,1.37929927408672,0.0,0.0,0.0,0.0,0.0,-439.27053193434875,0.0
60,0.2756376615350779,0.956357853916288,0.13238910341468274,1.3440881908053397,0.25906516565937104,1.0060990450925853,0.14804101918069587,1.3965398829613604,0.0,0.0,0.0,0.0,0.0,-439.27053193434875,0.0
61,0.31717561381394016,0.9057883408446342,0.12288164143345004,1.3963601290264704,0.31717561381394016,0.9057883408446342,0.12288164143345004,1.3963601290264704,0.0,0.0,0.0,0.0,0.6058571795382419,-439.49566644043955,1.0
62,0.31717561381394016,0.9057883408446342,0.12288164143345004,1.3963601290264704,0.2210427869573865,0.9729530669618955,0.12319414163276975,1.306533655492974,0.0,0.0,0.0,0.0,0.0015014705106768597,-439.49566644043955,0.0
63,0.31717561381394016,0.9057883408446342,0.12288164143345004,1.3963601290264704,0.25174830953503724,0.9480213031927343,0.1509127304791716,1.3215782873331399,0.0,0.0,0.0,0.0,0.011489909634982698,-439.49566644043955,0.0
64,0.31717561381394016,0.9057883408446342,0.12288164143345004,1.3963601290264704,0.2272345238860447,1.0102825151735249,0.10778038071315107,1.4837060825922104,0.0,0.0,0.0,0.0,0.0,-439.49566644043955,0.0
65,0.31717561381394016,0.9057883408446342,0.12288164143345004,1.3963601290264704,0.18634235894954698,0.9495083151845101,0.18087010811519266,1.360601072914195,0.0,0.0,0.0,0.0,0.018603650065611755,-439.49566644043955,0.0
66,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.0,0.0,0.0,0.0,0.9704731262545077,-437.0566422496495,1.0
67,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.2610420224268714,0.9809363961845105,0.025846164460398904,1.3919572595819125,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
68,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.3100688180640871,0.9219977320903886,0.12039934543352868,1.4546261577987682,0.0,0.0,0.0,0.0,4.005876661856087e-251,-437.0566422496495,0.0
69,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.17221129926221257,0.9606739501880222,0.16448367095762978,1.3481269461580687,0.0,0.0,0.0,0.0,1.0294548202374424e-70,-437.0566422496495,0.0
70,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.20179660116459083,0.9495287864843984,0.05138325694865341,1.3600179266224575,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
71,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.244047355992305,0.9621705050416224,0.027376135172374597,1.3977535542037411,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
72,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.28335343982501093,0.9400784233169499,0.1655230203504887,1.4150542639854375,0.0,0.0,0.0,0.0,2.915818748723871e-155,-437.0566422496495,0.0
73,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.24261101716091288,0.9767336611817559,0.12511655317686754,1.415766677339167,0.0,0.0,0.0,0.0,1.0463495476090646e-242,-437.0566422496495,0.0
74,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.206893994987478,0.871973629895772,0.11237767147701867,1.3987307024011004,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
75,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.20671789248925906,0.9895883936391547,0.08641828162323364,1.337425357821584,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
76,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.24577889816976128,0.9593802309642439,0.05315363821189227,1.4127640092742817,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
77,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.2603641835327484,0.9552132690355017,0.11330390596919772,1.3886172751940167,0.0,0.0,0.0,0.0,3.54320819090507e-27,-437.0566422496495,0.0
78,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.16987462907386214,1.0429023896398981,0.023902553009440775,1.3340106332566255,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
79,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.24667484483946003,0.9916920979254321,0.00904856777315284,1.4554735235890486,0.0,0.0,0.0,0.0,0.0,-437.0566422496495,0.0
80,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.24831858833708467,0.977080683771744,0.2074890318470653,1.4054945163425339,0.0,0.0,0.0,0.0,1.2291464016683448e-05,-437.0566422496495,0.0
81,0.23874431298946977,0.9487838418963683,0.13105883474687444,1.4553219206071248,0.2993566607468296,0.9413793860654728,0.17509997789867962,1.3433669343237509,0.0,0.0,0.0,0.0,0.011684185659145786,-437.0566422496495,0.0
82,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.0,0.0,0.0,0.0,0.5943000033787996,-438.506603612993,1.0
83,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.18687825697560667,1.0174144091960309,0.16636041265821652,1.4230487933009393,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
84,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.2841397713367512,0.8873058570849512,0.11723996540098247,1.4211080818059878,0.0,0.0,0.0,0.0,0.0002612584498453943,-438.506603612993,0.0
85,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.30247009649063233,0.9376933486183149,0.0906301877479091,1.302997005343296,0.0,0.0,0.0,0.0,6.253286390441223e-06,-438.506603612993,0.0
86,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.31262951776931225,0.8776371032129746,0.20406808728233933,1.392708997861138,0.0,0.0,0.0,0.0,0.0014794113346488862,-438.506603612993,0.0
87,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.3289265273916375,0.8827461447155218,0.13496374795134736,1.3604153825796026,0.0,0.0,0.0,0.0,0.002824030340942543,-438.506603612993,0.0
88,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.3172565588168289,0.895123253323433,0.10966634579524714,1.2661366557644536,0.0,0.0,0.0,0.0,0.00041324085151190086,-438.506603612993,0.0
89,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.428973466687498,0.8882842939662831,0.10919487600309438,1.399881947591863,0.0,0.0,0.0,0.0,0.0044273135386490225,-438.506603612993,0.0
90,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.36039208853496263,1.0464108831338572,0.08270047587447854,1.3704114347848226,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
91,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.5000850844383327,1.0943365238306455,0.16890032705875851,1.280160086906141,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
92,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.10702090528894785,1.0815621211141138,0.06088471704052467,1.53689460551898,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
93,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.37191258999813576,1.0139679601412956,0.1464898334440116,1.7094586713412743,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
94,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.2246623833876773,0.8298878167571428,0.08612514935888652,1.400966291991096,0.0,0.0,0.0,0.0,0.0037634955701004802,-438.506603612993,0.0
95,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.3316212104723699,1.0025614729962933,0.06834606481782876,1.6854553556486014,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
96,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.03733276326530449,0.830355541469426,0.07481953465994393,1.449712357008998,0.0,0.0,0.0,0.0,9.362105521264492e-08,-438.506603612993,0.0
97,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.4681946420427904,1.1706942699076737,0.13074859640557818,1.4008546633069214,0.0,0.0,0.0,0.0,0.0,-438.506603612993,0.0
98,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.11566227709962752,0.9660079237613381,0.27801473127048415,1.5091835016135773,0.0,0.0,0.0,0.0,0.009425906990278678,-438.506603612993,0.0
99,0.28711312885034,0.8981939561764508,0.21669667175767518,1.4358767159394736,0.3715990036500848,0.929896520552153,0.23273122899006204,1.6501064310207123,0.0,0.0,0.0,0.0,0.07297371816621294,-438.506603612993,0.0
