,0
0,0.0
1,0.0133772637111
2,0.0596687822761
3,0.113959105392
4,0.113041307659
5,0.114291853593
6,0.156136982582
7,0.17001607781
8,0.110061834862
9,0.107493828412
10,0.0838942632929
11,0.122815247847
12,0.186629351544
13,0.251739166131
14,0.300357552673
15,0.366949998304
16,0.413575268401
17,0.462842779916
18,0.517606114091
19,0.506444200302
20,0.612156501543
21,0.663785069945
22,0.669047748001
23,0.654618802683
24,0.729972137343
25,0.764630876239
26,0.836066094736
27,0.944215371976
28,0.990669112925
29,0.989308905017
30,0.936875781549
31,0.982861601374
32,0.983208417895
33,0.936702044405
34,0.974719743703
35,0.995682838093
36,0.966520382187
37,0.852314538962
38,0.741838457925
39,0.667639524229
40,0.651172501622
41,0.68565383935
42,0.62616394444
43,0.568994071739
44,0.50431257419
45,0.424244988987
46,0.332858060052
47,0.271643303186
48,0.195037387957
49,0.152892474007
50,0.0547142630051
51,-0.0689007638633
52,-0.146010248406
53,-0.176928526788
54,-0.290882279312
55,-0.365525123024
56,-0.465111978986
57,-0.416384284705
58,-0.419275552001
59,-0.41267495679
60,-0.380935700365
61,-0.396199662351
62,-0.429798034719
63,-0.438295567402
64,-0.417549522127
65,-0.437877374426
66,-0.41861918566
67,-0.379326532985
68,-0.312202398968
69,-0.276964613434
70,-0.262895957069
71,-0.238953374456
72,-0.164184502658
73,-0.151272178223
74,-0.199567425486
75,-0.226525657717
76,-0.270452390259
77,-0.239538310067
78,-0.348048717984
79,-0.457944992253
80,-0.442099436944
81,-0.432789281652
82,-0.453945068956
83,-0.439634592391
84,-0.442422010281
85,-0.477905523703
86,-0.505003676487
87,-0.498385250052
88,-0.535049446315
89,-0.490631549535
90,-0.509483521532
91,-0.469604490579
92,-0.50117038754
93,-0.52284195946
94,-0.515803287625
95,-0.443858659135
96,-0.425233437742
97,-0.33589658931
98,-0.335086693395
99,-0.320754906496
100,-0.364490658435
101,-0.323615647797
102,-0.346194126144
103,-0.363471620495
104,-0.282057349816
105,-0.22318062549
106,-0.165557819123
107,-0.056458539128
108,0.0214435609662
109,0.0652940577783
110,0.0902374631979
111,0.143307187688
112,0.201171658365
113,0.276792593334
114,0.297214310464
115,0.262951999371
116,0.280542684623
117,0.22146529209
118,0.272013727929
119,0.287349861885
120,0.332648984566
121,0.307182489556
122,0.276001612794
123,0.211118674336
124,0.146802479931
125,0.200975633726
126,0.234091421995
127,0.303531809926
128,0.359920325763
129,0.351925439118
130,0.368007301019
131,0.401316550275
132,0.441583245744
133,0.427190095866
134,0.486623197641
135,0.473731578283
136,0.433504747971
137,0.40045032429
138,0.455574489089
139,0.498330642135
140,0.525585146453
141,0.551262143931
142,0.525273248872
143,0.521233076065
144,0.54855581807
145,0.572625644299
146,0.655147776375
147,0.676072181611
148,0.711150948363
149,0.732506558174
150,0.703459595127
151,0.639312130046
152,0.531866683996
153,0.514373716563
154,0.456689962816
155,0.467888667255
156,0.420711717175
157,0.456083193495
158,0.468038713803
159,0.459558844412
160,0.445609071433
161,0.59007316905
162,0.626628846934
163,0.673239337094
164,0.783151668038
165,0.818401657001
166,0.88671677905
167,0.941703475558
168,0.978570936541
