,0
0,0.0
1,0.0971554347201
2,0.143547035453
3,0.237310879907
4,0.273911087505
5,0.280172201004
6,0.288742042058
7,0.157680144853
8,0.106030774704
9,0.0228760140257
10,0.0139315766027
11,0.0387410812891
12,0.0606235759981
13,0.0158141899141
14,0.107690026896
15,0.216125756324
16,0.278934689439
17,0.348602325446
18,0.315580097695
19,0.367427288583
20,0.440538122949
21,0.448066764117
22,0.501884963424
23,0.585584583196
24,0.543030428894
25,0.600396021554
26,0.761723604311
27,0.915234880285
28,0.954269040322
29,0.924082622003
30,0.944693474637
31,1.00041248983
32,1.07430284034
33,1.01991539721
34,1.05974903722
35,1.03496991415
36,0.923323639901
37,0.882959391024
38,0.805253845089
39,0.711819094716
40,0.667963975369
41,0.677623596946
42,0.597032663739
43,0.52330501926
44,0.476352033557
45,0.453340884062
46,0.343066200227
47,0.221399581781
48,0.190388397277
49,0.20700289316
50,0.205021889364
51,0.0789198988123
52,0.118188108052
53,0.116469233631
54,0.0622835870449
55,-0.0392175828564
56,-0.222169615476
57,-0.283099766419
58,-0.291890334584
59,-0.346550407032
60,-0.318269102562
61,-0.346511829335
62,-0.325083054241
63,-0.283843711603
64,-0.306246360516
65,-0.264080058579
66,-0.240860289589
67,-0.251163333773
68,-0.0903607984511
69,-0.0630213153711
70,-0.0727586134244
71,-0.033158148749
72,-0.0178657945494
73,0.0552427218053
74,-0.0199244754345
75,-0.0489597296383
76,0.00503692824573
77,-0.0211121048541
78,-0.137620010712
79,-0.227575423672
80,-0.321237318521
81,-0.42439904305
82,-0.571560611493
83,-0.709058490918
84,-0.743663010788
85,-0.75056492418
86,-0.740003174043
87,-0.749378377046
88,-0.75408954689
89,-0.703223223864
90,-0.670148165199
91,-0.574286449991
92,-0.617324172789
93,-0.648445848533
94,-0.541381008431
95,-0.54702873556
96,-0.560704368325
97,-0.526737324072
98,-0.555532872799
99,-0.532015545865
100,-0.546301171523
101,-0.514993243888
102,-0.455621398218
103,-0.423680235028
104,-0.379855213947
105,-0.258794428878
106,-0.193707436399
107,-0.156976106622
108,-0.144938340659
109,-0.028359190407
110,0.0382151896571
111,0.0225189136793
112,0.0386748541173
113,0.0796926320778
114,0.177808285492
115,0.197243296096
116,0.244508079845
117,0.211109170647
118,0.202877616618
119,0.185698639904
120,0.215382065496
121,0.191111968422
122,0.214793061303
